,gene_name,p-value,logFC,-logQ
425,Tspan4,0.005566219514903296,2.0689526,2.2544396704002283
426,Gsk3b,0.005592412398221799,1.0941371,2.2524008101400232
427,Mxra8,0.005767321403041603,1.7892503,2.239025845419693
428,Sys1,0.005767321403041603,1.7584265,2.239025845419693
429,Fcgrt,0.005790495641407945,2.103314,2.2372842609503203
430,Dag1,0.005829306004967268,2.236996,2.2343831461249684
431,Supt4a,0.005915515450527092,2.1402483,2.2280074069842533
432,Hspa8,0.006010871151345621,0.9239869,2.2210625814406915
433,Map4k4,0.006034925441408785,1.3970193,2.21932809103221
434,Cul1,0.006042962788114854,1.3702574,2.2187500800798805
435,Capns1,0.006091389695495278,1.2203022,2.215283615703065
436,Gpc1,0.006226371199589578,1.0692433,2.205764991406814
437,Col5a2,0.006338807130920031,0.9211737,2.1979924621815576
438,Itm2b,0.006423267550724489,0.93539816,2.1922439877814357
439,Kmt2a,0.0066126545772301785,1.0875612,2.179624162782323
440,Adamts9,0.006762422028641642,2.849351,2.169897729312494
441,Ggh,0.00686996839831401,1.7495917,2.1630452606798105
442,Sdc3,0.0069334110802988175,1.2048388,2.1590530498210185
443,Serinc1,0.006988208862867007,1.387866,2.155634123346367
444,Naaladl2,0.0069973795485533,2.7605774,2.1550645686529935
445,Mtdh,0.007034170470422847,0.8536616,2.1527871109313788
446,Pgrmc2,0.007038781528483785,1.66081,2.152502514331686
447,Snx6,0.007159625727201052,1.7945479,2.145109680046863
448,Cldn10,0.007244374674248726,4.414907,2.1399990963548317
449,Mrps33,0.007249109238504323,1.3636957,2.139715355714425
450,Eif3k,0.007392443623890944,0.9435466,2.131211978797304
451,Anxa5,0.007681772074571478,0.8629595,2.1145385829069
452,Trps1,0.007721774651412334,1.3382702,2.1122828767700086
453,Mdk,0.00785816519277807,3.022124,2.1046788457764545
454,Rps6ka3,0.007981208701267206,1.1574962,2.0979313326417706
455,Taok1,0.008032984009560004,0.9688111,2.095123097541359
456,Fto,0.008216574020000228,1.3554494,2.0853092280025
457,Arrdc4,0.00837691581303166,2.2013807,2.0769158491415234
458,Brd1,0.008403909880728484,1.2223967,2.0755186133950927
459,Cox6c,0.008447262243685192,0.7957063,2.0732840230166554
460,Arid5b,0.00879008108954676,2.1206403,2.0560071184893385
461,Ubc,0.008931795037860516,0.97416943,2.0490612514478332
462,Pappa,0.008971838919220368,2.8620777,2.0471185323607743
463,Ggt5,0.009017799612576328,2.6904094,2.0448994195194974
464,Tpm2,0.009035089001256331,3.7060943,2.044067565010727
465,Lox,0.00911035219066379,1.1636643,2.04046483361917
466,Mrpl52,0.009121980686929492,0.8979634,2.039910851583003
467,Lamb2,0.009121980686929492,3.1166072,2.039910851583003
468,Nf1,0.009139448275629737,2.7352483,2.0390800206864887
469,Wls,0.009357349899361208,1.2164253,2.0288471306470957
470,Anapc11,0.009381182265959036,1.5872873,2.0277424260956844
471,Spon1,0.009549530462062498,3.2838187,2.0200179815836257
472,RP23-161B9.10,0.00957379884206968,2.6144433,2.0189157018485258
473,Smad4,0.00962250063630566,1.4248548,2.0167120515148445
474,Atp2a2,0.009689826224695301,1.0059025,2.013684011425256
475,Copb1,0.009751395339452119,1.5856575,2.010933236110021
476,Prrc2c,0.00981952385947446,0.8183757,2.0079095702798724
477,Slc44a1,0.009963346574237157,1.8110723,2.00159476251936
478,Prdx4,0.010020133859012953,2.1740525,1.9991264766880974
479,Pds5b,0.010347406755239836,1.3089153,1.9851684785166943
480,Rpl7,0.010491496165303173,0.8697295,1.9791625737700729
481,Fcho2,0.0105178851768693,1.5180302,1.9780715746638673
482,Tmem263,0.010531101811373825,1.5387286,1.9775261885897357
483,Dleu2,0.010664082877734599,1.1583974,1.9720764883876196
484,RP23-263B18.4,0.010670770956617122,1.7989984,1.9718042019336404
485,Cdv3,0.010710977813265306,0.8959693,1.970170880286618
486,Chchd2,0.010758056017655003,0.83145875,1.968266198658457
487,Metrnl,0.010873155523185933,2.1802843,1.9636444000323199
488,Rbms3,0.011092786055514885,2.5147767,1.9549593630865216
489,Top2b,0.011155263076406468,0.8096359,1.9525201832210741
490,Abca8a,0.011197087870217084,2.8294137,1.9508949136106208
491,Slc50a1,0.011288186354672197,1.8630153,1.9473758295037302
492,Apbb2,0.011579822679866224,3.0711439,1.93629809084565
493,Polr1d,0.011702692868213785,1.069576,1.9317141926777044
494,Tspan3,0.011951907821828662,2.1011841,1.9225627649786043
495,Ccser2,0.01198895120981514,2.286253,1.921218807202417
496,Ddx3y,0.012003797040636775,2.4598372,1.9206813562059206
497,Cyba,0.01220581671327425,0.8734033,1.9134331558452007
498,Cox8a,0.012228448268316462,0.83322424,1.9126286493630302
499,Htra1,0.012273822947293702,2.2900155,1.9110201458042417
500,Pdcd5,0.012281399878604398,1.0284249,1.9107521279095752
501,Sec63,0.012281399878604398,1.3616579,1.9107521279095752
502,Ptpn1,0.012541493479042022,1.1908088,1.9016507433230017
503,Cct4,0.012642222687194575,1.0978155,1.898176564034516
504,Slitrk6,0.01269675758715204,2.890738,1.8963071720988545
505,Zfp106,0.012704565261068184,0.8421412,1.8960401915305332
506,Prpf4b,0.012704565261068184,0.7726083,1.8960401915305332
507,Antxr2,0.013092384844968372,2.2617369,1.8829812372786618
508,Huwe1,0.013221268050581884,0.93737566,1.8787268897096452
509,Dhx36,0.013253663605462283,1.226756,1.8776640565414722
510,Suv420h1,0.013334959698972835,1.6571097,1.8750082925005513
511,Flrt2,0.013490637385096045,1.973617,1.8699675309588786
512,Tcf7l2,0.013515364323492474,1.7874308,1.86917224285835
513,Epdr1,0.013573216305517288,2.7363732,1.8673172298472844
514,Rps2,0.013647918828681506,0.8047546,1.864933569145525
515,Myo1d,0.013764844690671513,2.6924717,1.86122868440613
516,Pard6g,0.014018383206897647,1.5804348,1.8533020723046532
517,Hp,0.014215545308237307,1.0530871,1.8472364761201412
518,Sspn,0.014215545308237307,3.0762227,1.8472364761201412
519,Clu,0.0142414416434557,2.2971563,1.8464460453826552
520,Trmt112,0.014380259559079109,1.2207861,1.842233275006095
521,Bax,0.014397695442615257,1.997693,1.8417070173944632
522,Ebp,0.014397695442615257,2.001461,1.8417070173944632
523,Eml4,0.014911513381929163,1.3088201,1.826478277400988
524,Il1r1,0.014938524209482967,4.2081537,1.8256923047519364
525,Pdap1,0.015092401288396859,0.69142294,1.8212416559611377
526,Coa3,0.015137924135270863,1.7038338,1.819933675589454
527,P4ha1,0.015156167105372025,1.5728354,1.8194106150267035
528,Osmr,0.01525684991842158,3.1906877,1.8165351259007525
529,Tmem261,0.015422874141319818,1.5922469,1.811834685467854
530,Bmpr1a,0.015459983639222885,2.7690325,1.810790970016593
531,Higd2a,0.015525114383609047,1.5495535,1.8089651914098537
532,Taf10,0.015581132791596047,1.6492659,1.8074009711014993
533,Tmem160,0.015609208631860666,1.0788157,1.8066191145883304
534,Ifngr2,0.015665493876930964,1.4253534,1.8050559088164413
535,Ptgfr,0.015703116498073873,4.5647316,1.8040141473615074
536,Bst2,0.0158259395180403,1.4773853,1.8006304983476442
537,Enpp2,0.015854402988546165,3.5673876,1.799850107068722
538,Gtf2i,0.01589242430897412,1.3501395,1.7988098483117354
539,Stt3a,0.01608373608497554,1.015686,1.793613061767782
540,Tjp1,0.016160825827966317,2.0154283,1.7915364502838995
541,Kmt2e,0.01618014893277515,0.9256366,1.7910174851721556
542,Trp53,0.016472441746740736,1.5664415,1.7832420196197816
543,Tshz2,0.01678932328447238,3.1121535,1.7749668083135457
544,Gapdh,0.016849330718555048,0.86686176,1.7734173452977549
545,Drap1,0.01714202821258466,1.1551617,1.7659377944652226
546,Col25a1,0.017439176912931238,2.2670078,1.7584740165713204
547,Ube2i,0.017625877280603133,1.2087209,1.7538492579596396
548,Myl12a,0.01787753510536391,1.1466409,1.7476923604804442
549,Dusp11,0.018004540423201088,1.1297808,1.7446179597808995
550,Vps29,0.018110981195810137,1.6372998,1.7420580203439942
551,Fkbp7,0.01813233535645711,2.2772484,1.7415462572886227
552,Hivep3,0.018325517096899436,2.3413298,1.736943761889476
553,Ankrd11,0.018433616904597,0.8175519,1.7343894424481772
554,Tsc22d1,0.01853138349982176,1.3072519,1.7320921562931362
555,Arglu1,0.018717292335625295,0.8002061,1.7277569765780363
556,Fbxl3,0.01880534197947937,1.9287013,1.7257187644244922
557,Efnb1,0.01896030083173692,1.6405934,1.7221547762528655
558,Dlg5,0.019015913250136525,3.6994452,1.720882812510048
559,Acbd3,0.019206063665239893,1.2382286,1.716561635848328
560,Itpr1,0.01967151355481312,1.632269,1.7061622235471177
561,Tmem234,0.01994851842578123,0.82462823,1.7000893537818063
562,Gstm2,0.020405915682919308,2.97097,1.690243912181259
563,Pigp,0.020488973872289998,3.1081524,1.6884797913675358
564,Cldnd1,0.020536567950033016,2.0341175,1.6874721335188014
565,Polr2j,0.02076395877229683,2.1825492,1.682689842102077
566,Tspan17,0.020836220932382535,3.597089,1.681181046266893
567,Ubr4,0.021496504906225372,1.825457,1.6676321458206846
568,Erlec1,0.02154613169684044,1.5286335,1.6666306899355496
569,Psmb6,0.021558553968347854,1.1328992,1.666380372642454
570,Sdhb,0.02157098247446691,1.3853713,1.666130074020192
571,Ifngr1,0.021583417217733932,0.7740302,1.6658797940685428
572,Clcn4,0.02174563761590795,2.1969266,1.6626278536224395
573,Eif4ebp1,0.02174563761590795,1.9057866,1.6626278536224395
574,Ndufb10,0.021946749356780846,0.8452316,1.658629796194399
575,Rasa3,0.021959372397217902,1.4900426,1.6583800762583767
576,Esd,0.02198463742897619,1.405581,1.6578806923773826
577,Erbb2ip,0.022022582392203924,1.118926,1.6571317565301866
578,Ndufb5,0.022098643268290776,1.1183349,1.6556343887213052
579,Atp1a1,0.022098643268290776,0.6970671,1.6556343887213052
580,Enpp4,0.022111342271007535,2.6659207,1.6553848927357278
581,Nap1l4,0.022136759319554156,1.1741556,1.6548859567476355
582,Fam162a,0.022482384665971474,1.6661048,1.648157625827797
583,Mia3,0.022495275193153655,1.0110964,1.6479086895783408
584,Tcf4,0.02257275335343808,0.7466879,1.64641546381661
585,Psenen,0.022976762727992664,1.3802865,1.6387111605218663
586,Sap18,0.023016191702928828,1.8577198,1.6379665338437717
587,Emilin1,0.023016191702928828,1.0171682,1.6379665338437717
588,Stat3,0.02302934774730674,0.93802464,1.6377183622423224
589,Ttc28,0.023108421250238417,2.236108,1.6362297241760404
590,Prpf8,0.02326727583510013,1.5095413,1.6332544615366478
591,Mtch1,0.023333744545118343,1.1162987,1.6320155610438847
592,Mrpl43,0.02354755332924338,1.9406269,1.628054210862445
593,Sep15,0.023614716308052338,0.8794053,1.6268172673893133
594,Stra13,0.02366856631005556,1.2173017,1.6258280480484892
595,Tgfbr2,0.023722522823374267,1.7883886,1.624839126858844
596,Golm1,0.02384431528822913,2.5093691,1.622615144222495
597,Mgp,0.024021195116594802,1.9306661,1.6194053891216833
598,Zfp862-ps,0.02406217474916965,2.6285415,1.6186651235098357
599,Megf10,0.02429553955973878,2.5991702,1.6144734516034367
600,Atxn10,0.024336924592336488,1.4837091,1.6137343035490475
601,Camk2n1,0.024350733174469535,1.9881245,1.6134879581112442
602,Atf6,0.024489192893627058,1.4830049,1.6110255279671684
603,Fhl2,0.024796207623894166,2.5199018,1.605614735865631
604,Sra1,0.02530578732204155,1.7762654,1.5967801462311486
605,Aurkaip1,0.025405917873614466,1.4881772,1.595065110131962
606,Ubl5,0.025506391079837962,0.8830648,1.5933509857253125
607,Myh9,0.02552077242144142,0.6867956,1.5931061852293587
608,Hmg20b,0.025970086947224427,1.9519913,1.5855265963608176
609,Frmd6,0.025970086947224427,1.4790385,1.5855265963608176
610,Tbca,0.026160535025638042,0.94817704,1.5823533782259736
611,Cpe,0.026263583109834465,1.0179418,1.5806460239177431
612,Sec62,0.026307853846498547,0.6800644,1.5799145795326957
613,Tceal9,0.026307853846498547,0.94325715,1.5799145795326957
614,Serpina3g,0.02636698179685458,4.498298,1.5789395806347355
615,Srp19,0.02639658880827261,0.946069,1.578452192731053
616,Secisbp2l,0.026530176095433088,1.4625881,1.5762598673557384
617,AC162528.2,0.02655994134404804,3.0116897,1.5757728884148783
618,Ctsb,0.026589735435326896,0.7054258,1.5752859838248545
619,Pkn2,0.02667929098781566,1.0193237,1.5738257161411997
620,Myo1b,0.02673913931120526,1.7048737,1.5728525760721648
621,Mrpl17,0.026799103540172575,1.6786512,1.5718797333618062
622,Arl1,0.02691938042957434,1.2784832,1.5699349399574771
623,Clta,0.026979693447796944,0.85112685,1.568962989233668
624,Creb1,0.027009893678637768,1.1660018,1.5684771253598206
625,mt-Atp8,0.02738986569243897,0.7005363,1.5624100973252881
626,Tbrg1,0.027527780116844675,1.2778609,1.5602288093795125
627,Mrps36,0.02765087317692842,2.3332007,1.558291149714288
628,Lamc1,0.027774440648610777,2.6166265,1.5563546785857587
629,Snw1,0.027774440648610777,1.0492898,1.5563546785857587
630,Chd4,0.027914022929834914,0.6983737,1.5541775690891215
631,Gadd45g,0.028085444400468767,2.4500353,1.5515186998225765
632,Smarcb1,0.028085444400468767,1.1515119,1.5515186998225765
633,Chchd1,0.028179328878919052,1.155323,1.5500693542945432
634,Sepp1,0.028257772422636107,1.3270264,1.5488620768359203
635,Aff4,0.02854172911181587,1.4287071,1.5445197200450238
636,Tm4sf1,0.028589293388459322,2.5727718,1.5437965785099832
637,Adam12,0.028972271205948915,1.9035385,1.5380174580738417
638,Abca9,0.02903652831477873,2.1631134,1.5370553102813536
639,Mbnl2,0.029100908050486953,0.8447559,1.5360934592902789
640,Fam63b,0.029165410597890976,0.991697,1.5351319050853935
641,Tmem47,0.029327205481923486,3.264295,1.5327293179127637
642,Bnip3l,0.029457196819654977,1.0736362,1.5308085834838374
643,Swap70,0.02996560522813124,1.3338133,1.5233769462477147
644,St5,0.03019767019218888,3.7483022,1.5200265623973952
645,Timm8b,0.030214305196373192,1.420629,1.5197873882714108
646,Rwdd1,0.030414540232212607,1.2765269,1.5169187442552163
647,Mesdc2,0.030481538078519985,1.6956878,1.5159631225633825
648,Fkbp2,0.030498307334428428,1.0553404,1.5157242634635955
649,Fat3,0.03056546362368294,1.7658186,1.5147690123499047
650,Nedd9,0.030582272527125327,1.8454198,1.514530245891642
651,Atp5j2,0.030632746879300052,0.72393113,1.5138140576813817
652,Ppp1r14b,0.03070015728990465,0.9096725,1.5128593994425967
653,Copb2,0.030937097799623756,0.9764848,1.5095204297680755
654,Sgms2,0.031039123280961655,0.8526657,1.5080905541541134
655,Ift20,0.031261169584810726,1.0663656,1.5049947776051444
656,Mrps24,0.03143290061515694,1.3433539,1.502615540616791
657,Smurf2,0.031467343763556116,1.7773069,1.5021399154127246
658,Rdx,0.03174405626350566,0.697214,1.4983375797770373
659,Phpt1,0.03176141985928569,1.4407055,1.4981000911545883
660,Ski,0.031778791598229536,1.4574823,1.4978626210430073
661,Cebpd,0.032022852651416106,0.9683515,1.4945399829855543
662,Lmo7,0.03239195593124113,1.7420948,1.489562827090218
663,Eif4g3,0.03248037295016363,1.0116053,1.4883789926923097
664,Pdgfc,0.03256899662617114,1.698404,1.4871956208158286
665,Gadd45b,0.032746865458419074,1.972227,1.4848302645046423
666,Emc6,0.03305115160471389,1.3266704,1.4808134037468936
667,Sf3b5,0.03324932962464983,0.832267,1.4782171065488572
668,Ctnnd1,0.03330355433232022,1.8657204,1.4775094138048346
669,Qk,0.03407068105822893,0.60719067,1.467619184985853
670,Golga4,0.03423701618695589,0.77095896,1.4655040918338549
671,Ndufs7,0.03429261522968337,1.0609062,1.4647993933770136
672,Ginm1,0.03442264645524575,2.4384122,1.4631557436328824
673,Tanc1,0.03459044826575441,1.6795962,1.4610438098248375
674,Tmem123,0.03466525084045321,0.9819735,1.4601056528651655
675,Vasn,0.03472144340274894,1.6775912,1.45940222909407
676,Creb3l2,0.03545905481997436,1.7702761,1.4502728449319526
677,Tnks2,0.0356503254889149,0.8130244,1.447936500667814
678,Med13l,0.03572707981424165,1.0986227,1.4470024798062127
679,Rps3a1,0.035746290404013455,0.4840329,1.4467690207344652
680,Fkbp1a,0.03576550980340571,1.2271152,1.4465355801196769
681,Tmod3,0.03591958251979494,1.2717438,1.4446687196217434
682,Psma2,0.03613235637720973,0.81984764,1.4421037149265972
683,Yy1,0.036521971237317576,0.68716264,1.4374457898895014
684,Rnf10,0.036659179509760276,1.7174236,1.4358172594603051
685,Sh3pxd2b,0.036698462439523336,1.589858,1.4353521310617772
686,Trim44,0.036737781222696296,1.1834154,1.4348870764416792
687,Arf4,0.036737781222696296,0.88448656,1.4348870764416792
688,Atp5o,0.03677713588449771,0.7805077,1.434422095597988
689,Nipbl,0.036836235204816783,0.641552,1.4337247626587846
690,Ktn1,0.03693491382268592,1.1436265,1.4325629099467885
691,Cyb5a,0.037053625239022434,2.3137803,1.4311692952613957
692,Nus1,0.037053625239022434,1.2043864,1.4311692952613957
693,Sfr1,0.037833195230425457,0.7207347,1.4221269784973127
694,Neo1,0.03793414197171708,2.0144057,1.4209697347490606
695,Pbxip1,0.03795435878684822,1.5456135,1.420738341286993
696,Eif1b,0.03801506422336288,1.2064385,1.4200442714713604
697,Ppdpf,0.03819767619947881,1.7972466,1.4179630570998392
698,Ppfibp2,0.03825871236768828,2.127255,1.4172696506447915
699,Dnajc1,0.0383402228934808,1.0125709,1.416345366650252
700,Igsf10,0.03838103348601157,4.091,1.4158833351964573
701,Nfix,0.03854464531770552,0.8512488,1.4140359462899899
702,Emp2,0.03872941677561327,3.1004155,1.4119590429839666
703,Saa3,0.03872941677561327,6.996145,1.4119590429839666
704,Pum1,0.038914940287983764,0.8853463,1.4098836316065515
705,Ddrgk1,0.03930908128873351,1.2565582,1.405507106164545
706,Thra,0.039706606565642046,1.435747,1.4011372273352583
707,Nptn,0.04000169842194788,0.8580442,1.3979215686815232
708,Kdelr2,0.040065173864991935,0.8222052,1.3972329682744309
709,Efcab14,0.04010753827752075,1.5436292,1.3967739933486465
710,Gabarap,0.0404051543598522,0.6071317,1.393563229759306
711,Fam50a,0.040726104612552626,1.791516,1.3901271275073503
712,Skp1a,0.04076906080423091,0.80748475,1.38966929326303
713,Rab10,0.04085508839658155,0.91005266,1.3887538454979054
714,Cdh15,0.04096283917322875,2.268382,1.3876099496266119
715,Spen,0.041027605148662605,0.9617537,1.3869238328033913
716,Cd55,0.04107083064903052,3.1157413,1.3864665135417136
717,Psmd7,0.04122242386794302,1.293049,1.3848664754019424
718,Pten,0.041614412831298325,0.7554708,1.3807562287716575
719,Srsf11,0.04170194877107983,0.7999391,1.3798436495645876
720,Gabarapl2,0.0417677029780545,1.8429217,1.3791594081772152
721,Ssr2,0.04178964054117361,0.9890245,1.3789313644786803
722,Rnaseh2c,0.04187748835197843,0.81963223,1.3780193734971686
723,Wasl,0.04227474015255206,1.7127987,1.3739190531721983
724,C1qtnf6,0.04229690285718646,1.751801,1.373691432182359
725,Lima1,0.04251907100599195,1.8223478,1.3714162328923656
726,Herc2,0.04274222529061944,1.0295076,1.3691428708879407
727,Ifnar2,0.04307881296116824,1.180377,1.3657362722152127
728,Mrps18c,0.043349693516155155,1.0010096,1.3630139686540486
729,Cct5,0.04337233171272659,0.6088983,1.3627872293903243
730,Ndufb7,0.04355379710958042,0.6359414,1.360973976319889
731,Runx3,0.043918652293609306,1.4404361,1.3573509952981515
732,Phf5a,0.043918652293609306,1.2079222,1.3573509952981515
733,Asap1,0.043918652293609306,0.8184166,1.3573509952981515
734,Ubxn4,0.0439873491472837,0.7608885,1.3566722095483883
735,Chd6,0.04407908605049492,1.4541044,1.3557674188600313
736,Irx3,0.044102045494693355,2.4953475,1.3555412670750961
737,Luc7l,0.044147994668555506,1.2943352,1.3550890185679516
738,Stk17b,0.044355266323138354,1.1138599,1.3530548087680567
739,Psma7,0.04442453910921206,0.56272346,1.3523770691695773
740,Sdk2,0.04495866927368624,1.339323,1.3471865518795625
741,RP23-216P14.8,0.04526295733604777,0.6990827,1.3442570740496957
742,AC159092.1,0.04568714387120625,3.1895175,1.3402059909866613
743,Itga1,0.045781861041098326,1.1398906,1.3393065571518248
744,Atox1,0.046043186625919746,0.62575084,1.3368346266981745
745,Cd9,0.046138525069103827,0.7518517,1.3359362928792455
746,Ccdc59,0.04637759871926692,1.5621898,1.3336917414671008
747,Cltc,0.04644952386109546,0.6121932,1.3330187334584707
748,Arhgap31,0.046617714426036405,1.9613261,1.3314490228895064
749,Sulf1,0.04678641726086004,2.4028306,1.3298802102771974
750,AC166332.1,0.04727125846968087,2.2890627,1.325402835624676
