,gene_name,p-value,logFC,-logQ
4043,RP24-108G5.4,0.9235750491423572,-0.014090118,0.034527808286435584
4044,Zfp111,0.9235750491423572,0.0249809,0.034527808286435584
4045,Uspl1,0.9235750491423572,0.43568978,0.034527808286435584
4046,Zbtb16,0.9235750491423572,0.097292766,0.034527808286435584
4047,E2f4,0.9235750491423572,0.35568085,0.034527808286435584
4048,Gramd3,0.9235750491423572,0.06400654,0.034527808286435584
4049,Naf1,0.9235750491423572,-0.0055824257,0.034527808286435584
4050,hexb,0.9240482973995692,0.07790721,0.03430532883838478
4051,Elp5,0.9240482973995692,0.26795998,0.03430532883838478
4052,Timm10,0.9240482973995692,-0.24236353,0.03430532883838478
4053,RP23-341J13.3,0.9240482973995692,0.01947778,0.03430532883838478
4054,Npm1,0.9245215725406161,0.037661336,0.034082950674581655
4055,RP23-78N8.3,0.9245215725406161,-0.071401164,0.034082950674581655
4056,Ick,0.9245215725406161,-0.2446522,0.034082950674581655
4057,RP23-474B13.2,0.9245215725406161,0.0269687,0.034082950674581655
4058,Serinc5,0.9245215725406161,-0.07936459,0.034082950674581655
4059,Ndufb4,0.9249948743989868,0.20833798,0.03386067377599865
4060,Ccser2,0.9249948743989868,-0.011452887,0.03386067377599865
4061,Pcdh19,0.9249948743989868,0.17686018,0.03386067377599865
4062,Reep5,0.9249948743989868,0.028153792,0.03386067377599865
4063,Nploc4,0.9254682028081418,-0.015724905,0.0336384981236019
4064,Fundc2,0.9254682028081418,0.067761295,0.0336384981236019
4065,Lrrc57,0.9254682028081418,-0.23483035,0.0336384981236019
4066,RP24-381E21.2,0.9254682028081418,0.00020214022,0.0336384981236019
4067,Jrkl,0.9259415576015135,0.13720328,0.03341642369835128
4068,Trim30a,0.9259415576015135,0.10412812,0.03341642369835128
4069,Irf2bpl,0.9259415576015135,0.17787185,0.03341642369835128
4070,Zfp60,0.9259415576015135,0.30922404,0.03341642369835128
4071,Grpel2,0.9264149386125065,0.043259766,0.03319445048120031
4072,Ift122,0.9264149386125065,-0.18823823,0.03319445048120031
4073,Ndufa7,0.9268883456744968,0.007819292,0.032972578453096424
4074,Stard13,0.9268883456744968,0.10924131,0.032972578453096424
4075,Golga5,0.9268883456744968,0.10114224,0.032972578453096424
4076,Nop56,0.9268883456744968,0.4007114,0.032972578453096424
4077,Zranb1,0.9268883456744968,0.16334935,0.032972578453096424
4078,Slc2a3,0.9273617786208338,-0.25178346,0.03275080759498055
4079,RP23-411N10.2,0.9273617786208338,0.3417931,0.03275080759498055
4080,Sec23b,0.9273617786208338,0.311106,0.03275080759498055
4081,Fbxl7,0.9273617786208338,-0.2887551,0.03275080759498055
4082,Prpsap2,0.9273617786208338,-0.23768818,0.03275080759498055
4083,Itsn1,0.9278352372848384,-0.11719132,0.03252913788778758
4084,Bola3,0.9283087214998049,0.0926946,0.032307569312445925
4085,Ptpmt1,0.9287822310990002,0.31423312,0.03208610184987784
4086,RP23-110C17.2,0.9287822310990002,0.28417176,0.03208610184987784
4087,Eapp,0.929255765915664,-0.10152361,0.03186473548099934
4088,AC163329.3,0.929255765915664,-0.4486234,0.03186473548099934
4089,Chst12,0.9297293257830095,0.30610156,0.03164347018672008
4090,Pld1,0.9297293257830095,0.12712534,0.03164347018672008
4091,Traf7,0.9297293257830095,0.093044065,0.03164347018672008
4092,RP23-357J7.6,0.9297293257830095,0.13309364,0.03164347018672008
4093,Rpa1,0.9302029105342233,0.18270122,0.031422305947943464
4094,Lyst,0.9302029105342233,0.0540538,0.031422305947943464
4095,Leng1,0.9306765200024655,0.17189027,0.03120124274556667
4096,Cdadc1,0.9306765200024655,0.27166075,0.03120124274556667
4097,Zfp451,0.9306765200024655,-0.16076262,0.03120124274556667
4098,Prpf4b,0.93115015402087,0.080420874,0.030980280560480477
4099,Mrpl50,0.9316238124225443,-0.014642348,0.030759419373569585
4100,Epb41l5,0.9316238124225443,-0.1112512,0.030759419373569585
4101,Dyrk2,0.9316238124225443,-0.031066978,0.030759419373569585
4102,Birc2,0.9316238124225443,-0.0136126345,0.030759419373569585
4103,Zfand2b,0.9316238124225443,0.16109417,0.030759419373569585
4104,Sgce,0.9316238124225443,0.1180904,0.030759419373569585
4105,Sowahc,0.9325712017080046,-0.0065490673,0.030317999917780565
4106,Jdp2,0.9325712017080046,0.061627578,0.030317999917780565
4107,Stk16,0.9325712017080046,0.23681861,0.030317999917780565
4108,Baz1a,0.9330449322578771,-0.044852372,0.030097441610640263
4109,Rapgef6,0.9330449322578771,0.28071314,0.030097441610640263
4110,Kmt2c,0.9330449322578771,0.23029077,0.030097441610640263
4111,Nfrkb,0.9330449322578771,0.121223405,0.030097441610640263
4112,Cbx4,0.9335186865231933,-0.02992147,0.029876984225150872
4113,Hrct1,0.9335186865231933,0.11747582,0.029876984225150872
4114,Swap70,0.9335186865231933,0.07694489,0.029876984225150872
4115,Fez2,0.9335186865231933,0.08380038,0.029876984225150872
4116,Rps27,0.9335186865231933,0.22471452,0.029876984225150872
4117,Adnp,0.9339924643369331,0.16621402,0.02965662774216558
4118,Slc30a5,0.9339924643369331,0.28164047,0.02965662774216558
4119,Psmd9,0.9339924643369331,0.16355072,0.02965662774216558
4120,Nufip2,0.9344662655320515,0.04685431,0.02943637214253134
4121,Anapc2,0.9344662655320515,-0.05628459,0.02943637214253134
4122,Pex7,0.9349400899414786,0.12977451,0.029216217407088834
4123,Pygo2,0.9349400899414786,0.22164316,0.029216217407088834
4124,Dpm3,0.9354139373981198,0.04510838,0.028996163516672457
4125,Prpf38a,0.9354139373981198,-0.051538948,0.028996163516672457
4126,Asph,0.9354139373981198,0.020074464,0.028996163516672457
4127,Tspyl1,0.9354139373981198,0.047591798,0.028996163516672457
4128,Nbr1,0.9358878077348562,-0.0849532,0.0287762104521103
4129,Scrib,0.9363617007845444,-0.10649119,0.02855635819422422
4130,Cd1d1,0.9363617007845444,0.102174655,0.02855635819422422
4131,Cbl,0.9363617007845444,0.04916613,0.02855635819422422
4132,Ube2g2,0.9363617007845444,-0.06963147,0.02855635819422422
4133,Mbnl2,0.9368356163800167,-0.010236916,0.028336606723829844
4134,Lsm2,0.9368356163800167,0.1579997,0.028336606723829844
4135,Strn4,0.9373095543540818,-0.11173956,0.02811695602173635
4136,Kpna6,0.9373095543540818,0.21607704,0.02811695602173635
4137,Maml1,0.9377835145395245,0.12972528,0.0278974060687468
4138,Fzd8,0.9377835145395245,0.13437557,0.0278974060687468
4139,Smad6,0.9382574967691057,-0.036783364,0.027677956845657943
4140,Ngfrap1,0.9382574967691057,-0.12826584,0.027677956845657943
4141,Nsmce2,0.9382574967691057,-0.08474021,0.027677956845657943
4142,Zc3h6,0.9387315008755633,0.1478605,0.027458608333260248
4143,Sfpq,0.9387315008755633,0.027628846,0.027458608333260248
4144,Twistnb,0.9387315008755633,0.0058346996,0.027458608333260248
4145,Tapbp,0.9387315008755633,0.077582784,0.027458608333260248
4146,Fra10ac1,0.9392055266916117,-0.21349548,0.027239360512337878
4147,Sgms2,0.9392055266916117,0.11321325,0.027239360512337878
4148,Pgrmc2,0.9396795740499424,0.027005397,0.02702021336366867
4149,RP23-125I14.1,0.9396795740499424,0.1302996,0.02702021336366867
4150,Sesn1,0.9401536427832237,-0.18559122,0.02680116686802434
4151,Cdc42se2,0.9401536427832237,0.14468288,0.02680116686802434
4152,Dicer1,0.9406277327241014,0.10374504,0.026582221006170175
4153,Chmp3,0.9406277327241014,0.21664202,0.026582221006170175
4154,Rnf44,0.9406277327241014,0.026774898,0.026582221006170175
4155,Ptprs,0.9406277327241014,-0.038472895,0.026582221006170175
4156,Sspn,0.9411018437051987,0.10820631,0.02636337575886528
4157,Usp5,0.9415759755591164,0.09142641,0.026144631106862423
4158,Hoxa7,0.9420501281184334,0.05208116,0.025925987030908072
4159,RP23-175I24.3,0.9420501281184334,-0.16164903,0.025925987030908072
4160,Cdc5l,0.9420501281184334,0.01357273,0.025925987030908072
4161,Tbl2,0.942524301215706,-0.08622611,0.025707443511742527
4162,Dph6,0.942524301215706,0.18896325,0.025707443511742527
4163,Pa2g4,0.9429984946834691,0.12142844,0.02548900053009972
4164,Sh3bgrl3,0.9429984946834691,0.068777665,0.02548900053009972
4165,Celf2,0.9429984946834691,0.060592916,0.02548900053009972
4166,Trappc13,0.9429984946834691,0.18349941,0.02548900053009972
4167,Cep95,0.9429984946834691,0.7927973,0.02548900053009972
4168,Synpo,0.9434727083542358,0.080659136,0.02527065806670733
4169,Aif1,0.943946942060498,0.6760278,0.025052416102286656
4170,Dhx16,0.943946942060498,0.6715915,0.025052416102286656
4171,Serinc1,0.9444211956347257,0.06891242,0.02483427461755296
4172,Psd4,0.9444211956347257,-0.061470173,0.02483427461755296
4173,Slc25a17,0.9444211956347257,0.17674527,0.02483427461755296
4174,Slx4,0.9448954689093685,0.6673949,0.02461623359321491
4175,Eif2ak1,0.9448954689093685,0.75136185,0.02461623359321491
4176,Slc33a1,0.9448954689093685,0.12260112,0.02461623359321491
4177,Ints6,0.9448954689093685,0.0066764834,0.02461623359321491
4178,Ccm2,0.9448954689093685,0.12592766,0.02461623359321491
4179,Gnl3,0.9453697617168543,0.19481364,0.02439829300997521
4180,Lrrc45,0.9458440738895908,0.36641902,0.024180452848530033
4181,Rars,0.9458440738895908,-0.15963374,0.024180452848530033
4182,Alg6,0.9458440738895908,0.58208364,0.024180452848530033
4183,Myo1f,0.9458440738895908,-0.075030856,0.024180452848530033
4184,Uckl1,0.9458440738895908,0.6638484,0.024180452848530033
4185,Aifm2,0.9458440738895908,0.5019442,0.024180452848530033
4186,Rock1,0.9463184052599649,0.01988978,0.023962713089569394
4187,Atn1,0.9467927556603432,-0.031569276,0.023745073713776984
4188,Fam96a,0.9467927556603432,0.2597466,0.023745073713776984
4189,Ccdc170,0.9467927556603432,0.07718094,0.023745073713776984
4190,Atad2b,0.9467927556603432,0.00242709,0.023745073713776984
4191,Cdyl,0.9467927556603432,0.096765004,0.023745073713776984
4192,Ccz1,0.9472671249230716,-0.087758966,0.02352753470183029
4193,Cstf3,0.9477415128804767,0.6263552,0.023310096034400395
4194,Clasrp,0.9477415128804767,0.56851786,0.023310096034400395
4195,Mfap2,0.9477415128804767,0.28824165,0.023310096034400395
4196,Atg4d,0.9477415128804767,0.43698525,0.023310096034400395
4197,Exoc7,0.9477415128804767,0.599762,0.023310096034400395
4198,Dusp7,0.948690344208522,0.4749426,0.022875519655744216
4199,Pus10,0.948690344208522,0.3444985,0.022875519655744216
4200,Pih1d1,0.948690344208522,0.5412369,0.022875519655744216
4201,Nlrc5,0.948690344208522,0.37397313,0.022875519655744216
4202,Ddx51,0.948690344208522,0.47272816,0.022875519655744216
4203,RP24-221D13.1,0.948690344208522,0.53389806,0.022875519655744216
4204,Zfpl1,0.9491647872437159,-0.040044002,0.022658381905828882
4205,Atpaf1,0.9496392483026941,0.3625865,0.022441344423052102
4206,Tmem41a,0.9496392483026941,0.34437206,0.022441344423052102
4207,Pcbp4,0.9496392483026941,0.45178145,0.022441344423052102
4208,Fbxw5,0.9496392483026941,0.49010426,0.022441344423052102
4209,Tbc1d24,0.9501137272176851,0.013218076,0.022224407188053675
4210,Gpr89,0.9501137272176851,0.47597656,0.022224407188053675
4211,Tprkb,0.9501137272176851,-0.14335407,0.022224407188053675
4212,Snta1,0.9505882238208985,0.28938442,0.022007570181467016
4213,Fgl2,0.9505882238208985,0.14355394,0.022007570181467016
4214,Nog,0.9505882238208985,0.4120273,0.022007570181467016
4215,Slc39a11,0.9505882238208985,0.37177366,0.022007570181467016
4216,Cnnm2,0.9505882238208985,0.3470061,0.022007570181467016
4217,Msh2,0.9505882238208985,0.53713286,0.022007570181467016
4218,RP23-249K18.3,0.9505882238208985,0.43065202,0.022007570181467016
4219,Ctgf,0.9505882238208985,0.051983587,0.022007570181467016
4220,Tnfrsf19,0.951062737944525,0.051856507,0.02179083338391933
4221,U2af1,0.951062737944525,0.06835827,0.02179083338391933
4222,Zmpste24,0.951062737944525,0.02705013,0.02179083338391933
4223,Ppm1g,0.9515372694207368,0.16899002,0.0215741967760315
4224,Ints9,0.9515372694207368,0.32058978,0.0215741967760315
4225,RP23-20K24.5,0.9515372694207368,0.4764592,0.0215741967760315
4226,Elf4,0.9515372694207368,-0.019929158,0.0215741967760315
4227,Zfp710,0.9520118180816876,-0.07152904,0.021357660338418117
4228,Scap,0.9524863837595126,0.27641615,0.021141224051687543
4229,RP24-354K18.1,0.9524863837595126,0.3707917,0.021141224051687543
4230,Phgdh,0.9524863837595126,0.31166816,0.021141224051687543
4231,Usp53,0.9524863837595126,0.28043458,0.021141224051687543
4232,Pign,0.9524863837595126,0.20794652,0.021141224051687543
4233,Pddc1,0.9529609662863292,-0.23863615,0.020924887896441768
4234,Zscan12,0.9534355654942367,0.30227545,0.020708651853276624
4235,Plxnb1,0.9534355654942367,0.39818138,0.020708651853276624
4236,Csnk1g3,0.9534355654942367,-0.035202216,0.020708651853276624
4237,Anks1,0.9534355654942367,0.20069341,0.020708651853276624
4238,Mien1,0.9534355654942367,0.16341995,0.020708651853276624
4239,Usp37,0.9534355654942367,-0.020518728,0.020708651853276624
4240,Rps19-ps6,0.9534355654942367,0.27812266,0.020708651853276624
4241,Kank2,0.9534355654942367,-0.016152395,0.020708651853276624
4242,Napepld,0.9534355654942367,0.17316224,0.020708651853276624
4243,Traf4,0.9539101812153168,-0.16954692,0.02049251590278151
4244,Bloc1s6,0.9543848132816334,0.30155766,0.02027648002553968
4245,Pde3b,0.9543848132816334,0.21713832,0.02027648002553968
4246,Psmd3,0.9543848132816334,0.002327464,0.02027648002553968
4247,Ctr9,0.9543848132816334,-0.14595225,0.02027648002553968
4248,Fubp3,0.9543848132816334,0.2950428,0.02027648002553968
4249,Dzip1,0.9543848132816334,0.14391312,0.02027648002553968
4250,Uqcc3,0.9543848132816334,0.07372952,0.02027648002553968
4251,Nub1,0.9548594615252332,0.099387884,0.02006054420212804
4252,Zc3hav1l,0.9553341257781456,0.15061772,0.01984470841311719
4253,Higd1a,0.9553341257781456,-0.027217599,0.01984470841311719
4254,Gpr137,0.9553341257781456,0.07897349,0.01984470841311719
4255,Map3k20,0.9553341257781456,-0.013427293,0.01984470841311719
4256,Rrp8,0.9553341257781456,0.30331498,0.01984470841311719
4257,Gripap1,0.955808805872383,0.040826324,0.019628972639071485
4258,Ift81,0.956283501639941,0.08472128,0.019413336860549003
4259,Surf2,0.956283501639941,-0.013275172,0.019413336860549003
4260,Renbp,0.956283501639941,0.27162805,0.019413336860549003
4261,Ints1,0.956283501639941,0.3449018,0.019413336860549003
4262,Mfap3,0.956283501639941,-0.1131843,0.019413336860549003
4263,Snrpc,0.956283501639941,0.32019192,0.019413336860549003
4264,Ppp2r4,0.956283501639941,0.24855813,0.019413336860549003
4265,Pik3c3,0.956283501639941,0.08696518,0.019413336860549003
4266,Ptprf,0.956283501639941,0.098255016,0.019413336860549003
4267,Tlr2,0.9572329395229177,0.0695329,0.01898236521227449
4268,RP24-390G17.1,0.9572329395229177,0.09607913,0.01898236521227449
4269,Zfp236,0.9572329395229177,0.2285952,0.01898236521227449
4270,Zfp948,0.9572329395229177,0.015132355,0.01898236521227449
4271,Trak1,0.9572329395229177,0.12767659,0.01898236521227449
4272,RP24-421E18.7,0.9572329395229177,0.13068648,0.01898236521227449
4273,Itih5,0.9572329395229177,0.02483566,0.01898236521227449
4274,Ncoa4,0.9572329395229177,0.1195636,0.01898236521227449
4275,Pms2,0.9572329395229177,0.009445483,0.01898236521227449
4276,Abhd2,0.9572329395229177,0.13493812,0.01898236521227449
4277,Cndp2,0.9577076813022448,0.29566854,0.01876702930360712
4278,Dph5,0.9581824380827096,-0.20005071,0.018551793312632396
4279,Rcor1,0.9581824380827096,0.04044697,0.018551793312632396
4280,Cep63,0.9581824380827096,0.31838197,0.018551793312632396
4281,Platr25,0.9581824380827096,-0.054421104,0.018551793312632396
4282,Fchsd2,0.9581824380827096,0.24547546,0.018551793312632396
4283,Mib1,0.9581824380827096,0.092072494,0.018551793312632396
4284,Upf1,0.9586572096962263,0.16675535,0.018336657219876883
4285,Mrps31,0.9591319959746927,0.0031087815,0.018121621005861
4286,Tyk2,0.9591319959746927,0.08541509,0.018121621005861
4287,Aldh3b1,0.9591319959746927,0.3534607,0.018121621005861
4288,Acp2,0.96008161185399,-0.37035257,0.017691848136098
4289,Nomo1,0.96008161185399,0.3634285,0.017691848136098
4290,Cdon,0.96008161185399,-0.034663536,0.017691848136098
4291,Vwa5a,0.96008161185399,0.25999415,0.017691848136098
4292,RP23-414P13.9,0.96008161185399,-0.08894531,0.017691848136098
4293,Gid8,0.96008161185399,0.18216605,0.017691848136098
4294,Col27a1,0.96008161185399,-0.10980529,0.017691848136098
4295,Mios,0.96008161185399,0.15714604,0.017691848136098
4296,Zfp652,0.96008161185399,-0.09501994,0.017691848136098
4297,Gsn,0.9605564411185398,0.11537324,0.017477111441360226
4298,RP23-284F8.1,0.9605564411185398,0.21715137,0.017477111441360226
4299,Hist1h1c,0.9610312843754779,0.01878765,0.017262474547380578
4300,Ascc1,0.9610312843754779,0.29028186,0.017262474547380578
4301,Decr2,0.9610312843754779,0.09690805,0.017262474547380578
4302,Gmip,0.9610312843754779,0.13405989,0.017262474547380578
4303,Syf2,0.9610312843754779,0.014531637,0.017262474547380578
4304,Tfb2m,0.9610312843754779,0.039074022,0.017262474547380578
4305,Rbm6-ps1,0.9610312843754779,-0.26718035,0.017262474547380578
4306,Klf15,0.9610312843754779,0.17216492,0.017262474547380578
4307,Zfp330,0.9610312843754779,0.12444623,0.017262474547380578
4308,RP23-114L12.3,0.9610312843754779,-0.020926753,0.017262474547380578
4309,Polr1c,0.9610312843754779,0.20615049,0.017262474547380578
4310,Mtr,0.9610312843754779,-0.24445397,0.017262474547380578
4311,Pole3,0.9610312843754779,0.3276103,0.017262474547380578
4312,Ctdnep1,0.9619810121937917,0.27012444,0.01683350008364531
4313,Mmgt2,0.9624558964187674,-0.3911216,0.016619162474848657
4314,Zw10,0.9629307939633314,0.20955664,0.01640492458872821
4315,Lysmd3,0.9629307939633314,0.026576826,0.01640492458872821
4316,Zmym1,0.9629307939633314,-0.25398394,0.01640492458872821
4317,Nob1,0.9629307939633314,0.3893865,0.01640492458872821
4318,Myo1b,0.9634057046592479,0.03526414,0.016190786405747715
4319,Atp5o,0.963880628338267,0.034569327,0.01597674790636473
4320,Tomm5,0.963880628338267,-0.05385615,0.01597674790636473
4321,Pde4d,0.963880628338267,0.036427677,0.01597674790636473
4322,Rell1,0.963880628338267,0.2677438,0.01597674790636473
4323,Ap1s2,0.963880628338267,0.32890633,0.01597674790636473
4324,Prag1,0.963880628338267,-0.20736581,0.01597674790636473
4325,Rai1,0.9643555648321251,-0.027816944,0.015762809071030448
4326,Mbd2,0.9643555648321251,0.17948851,0.015762809071030448
4327,Fkbp4,0.9643555648321251,0.024871524,0.015762809071030448
4328,H2-Ab1,0.9648305139725449,0.014396893,0.015548969880189799
4329,Fam98a,0.9648305139725449,0.045128506,0.015548969880189799
4330,Mff,0.9648305139725449,-0.028749963,0.015548969880189799
4331,Ptger4,0.9648305139725449,-0.10533965,0.015548969880189799
4332,Hccs,0.965780449519893,0.19489309,0.015121590353737795
4333,Glt8d1,0.965780449519893,-0.11343204,0.015121590353737795
4334,Mbd1,0.965780449519893,-0.46679506,0.015121590353737795
4335,B4galt5,0.965780449519893,0.118377306,0.015121590353737795
4336,Pno1,0.965780449519893,-0.0383931,0.015121590353737795
4337,Akr1c12,0.9662554355902,-0.26665267,0.014908049978984865
4338,Herc1,0.9662554355902,0.17937408,0.014908049978984865
4339,Mapk14,0.9667304336338267,0.18937555,0.014694609170442416
4340,Ypel2,0.9667304336338267,-0.09240184,0.014694609170442416
4341,Stx6,0.9667304336338267,0.0011475849,0.014694609170442416
4342,Icmt,0.9667304336338267,0.1402343,0.014694609170442416
4343,Ube2l3,0.9676804649676548,0.09961621,0.014268026173636914
4344,Tpst2,0.9676804649676548,0.12035753,0.014268026173636914
4345,Eci2,0.9676804649676548,0.20399237,0.014268026173636914
4346,Fgfrl1,0.9676804649676548,0.0031070113,0.014268026173636914
4347,RP23-344D2.9,0.9681554979211331,-0.2494835,0.014054883946181975
4348,Cept1,0.968630542174485,-0.001707218,0.013841841206553863
