,allpair,ligpair,recpair,LRScore,type_gene_A,type_gene_B,gene_A,gene_B,source,target,cellpair,interaction_type
10728,MonoPro/Pam|L@MonoPro/Dpp4|R,MonoPro/Pam|L,MonoPro/Dpp4|R,0.12799785,Ligand,Receptor,Pam|L,Dpp4|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10729,MonoPro/Pam|L@OsteoCAR/Fap|R,MonoPro/Pam|L,OsteoCAR/Fap|R,0.22366115,Ligand,Receptor,Pam|L,Fap|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10730,MonoPro/Pam|L@ResMac/Dpp4|R,MonoPro/Pam|L,ResMac/Dpp4|R,-0.010216638,Ligand,Receptor,Pam|L,Dpp4|R,MonoPro,ResMac,MonoPro@ResMac,LR
10731,MonoPro/Pdap1|L@Fibro/Pdgfrb|R,MonoPro/Pdap1|L,Fibro/Pdgfrb|R,-0.1595414,Ligand,Receptor,Pdap1|L,Pdgfrb|R,MonoPro,Fibro,MonoPro@Fibro,LR
10732,MonoPro/Pdap1|L@MK/Pdgfrb|R,MonoPro/Pdap1|L,MK/Pdgfrb|R,0.40698174,Ligand,Receptor,Pdap1|L,Pdgfrb|R,MonoPro,MK,MonoPro@MK,LR
10733,MonoPro/Pdap1|L@OsteoCAR/Pdgfrb|R,MonoPro/Pdap1|L,OsteoCAR/Pdgfrb|R,-0.30449808,Ligand,Receptor,Pdap1|L,Pdgfrb|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10734,MonoPro/Pi16|L@InfiltMac/Tnfrsf21|R,MonoPro/Pi16|L,InfiltMac/Tnfrsf21|R,0.2723856,Ligand,Receptor,Pi16|L,Tnfrsf21|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10736,MonoPro/Pigf|L@Ly6ClowMac/Flt1|R,MonoPro/Pigf|L,Ly6ClowMac/Flt1|R,0.16026026,Ligand,Receptor,Pigf|L,Flt1|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10739,MonoPro/Pkm|L@Ery/Cd44|R,MonoPro/Pkm|L,Ery/Cd44|R,-0.89811754,Ligand,Receptor,Pkm|L,Cd44|R,MonoPro,Ery,MonoPro@Ery,LR
10740,MonoPro/Pkm|L@Fibro/Cd44|R,MonoPro/Pkm|L,Fibro/Cd44|R,-0.8863131,Ligand,Receptor,Pkm|L,Cd44|R,MonoPro,Fibro,MonoPro@Fibro,LR
10741,MonoPro/Pkm|L@InfiltMac/Cd44|R,MonoPro/Pkm|L,InfiltMac/Cd44|R,-0.09519231,Ligand,Receptor,Pkm|L,Cd44|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10742,MonoPro/Pkm|L@Ly6ClowMac/Cd44|R,MonoPro/Pkm|L,Ly6ClowMac/Cd44|R,-0.08363891,Ligand,Receptor,Pkm|L,Cd44|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10743,MonoPro/Pkm|L@MK/Cd44|R,MonoPro/Pkm|L,MK/Cd44|R,-0.9411192,Ligand,Receptor,Pkm|L,Cd44|R,MonoPro,MK,MonoPro@MK,LR
10744,MonoPro/Pkm|L@MonoPro/Cd44|R,MonoPro/Pkm|L,MonoPro/Cd44|R,-1.0014882,Ligand,Receptor,Pkm|L,Cd44|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10745,MonoPro/Pkm|L@Neut1/Cd44|R,MonoPro/Pkm|L,Neut1/Cd44|R,-1.0111053,Ligand,Receptor,Pkm|L,Cd44|R,MonoPro,Neut1,MonoPro@Neut1,LR
10747,MonoPro/Pkm|L@ResMac/Cd44|R,MonoPro/Pkm|L,ResMac/Cd44|R,-1.0617883,Ligand,Receptor,Pkm|L,Cd44|R,MonoPro,ResMac,MonoPro@ResMac,LR
10748,MonoPro/Pkm|L@Spp1+Mac/Cd44|R,MonoPro/Pkm|L,Spp1+Mac/Cd44|R,-1.0119933,Ligand,Receptor,Pkm|L,Cd44|R,MonoPro,Spp1+Mac,MonoPro@Spp1+Mac,LR
10750,MonoPro/Psap|L@OsteoCAR/Ar|R,MonoPro/Psap|L,OsteoCAR/Ar|R,-1.1274023,Ligand,Receptor,Psap|L,Ar|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10751,MonoPro/Psen1|L@Baso/Ncstn|R,MonoPro/Psen1|L,Baso/Ncstn|R,0.004653454,Ligand,Receptor,Psen1|L,Ncstn|R,MonoPro,Baso,MonoPro@Baso,LR
10752,MonoPro/Psen1|L@Baso/Notch1|R,MonoPro/Psen1|L,Baso/Notch1|R,0.009741992,Ligand,Receptor,Psen1|L,Notch1|R,MonoPro,Baso,MonoPro@Baso,LR
10759,MonoPro/Psen1|L@InfiltMac/Cd44|R,MonoPro/Psen1|L,InfiltMac/Cd44|R,0.0124130845,Ligand,Receptor,Psen1|L,Cd44|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10760,MonoPro/Psen1|L@InfiltMac/Notch1|R,MonoPro/Psen1|L,InfiltMac/Notch1|R,-0.032614708,Ligand,Receptor,Psen1|L,Notch1|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10761,MonoPro/Psen1|L@InfiltMac/Notch2|R,MonoPro/Psen1|L,InfiltMac/Notch2|R,-0.039806962,Ligand,Receptor,Psen1|L,Notch2|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10762,MonoPro/Psen1|L@Ly6ClowMac/Cd44|R,MonoPro/Psen1|L,Ly6ClowMac/Cd44|R,0.02396655,Ligand,Receptor,Psen1|L,Cd44|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10763,MonoPro/Psen1|L@Ly6ClowMac/Notch2|R,MonoPro/Psen1|L,Ly6ClowMac/Notch2|R,-0.02418524,Ligand,Receptor,Psen1|L,Notch2|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10764,MonoPro/Psen1|L@MK/Ncstn|R,MonoPro/Psen1|L,MK/Ncstn|R,-0.17745674,Ligand,Receptor,Psen1|L,Ncstn|R,MonoPro,MK,MonoPro@MK,LR
10765,MonoPro/Psen1|L@MonoPro/Ncstn|R,MonoPro/Psen1|L,MonoPro/Ncstn|R,-0.003982693,Ligand,Receptor,Psen1|L,Ncstn|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10766,MonoPro/Psen1|L@MonoPro/Notch1|R,MonoPro/Psen1|L,MonoPro/Notch1|R,-0.23355326,Ligand,Receptor,Psen1|L,Notch1|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10767,MonoPro/Psen1|L@Neut1/Notch1|R,MonoPro/Psen1|L,Neut1/Notch1|R,-0.03154257,Ligand,Receptor,Psen1|L,Notch1|R,MonoPro,Neut1,MonoPro@Neut1,LR
10770,MonoPro/Psen1|L@OsteoCAR/Ncstn|R,MonoPro/Psen1|L,OsteoCAR/Ncstn|R,-0.22286358,Ligand,Receptor,Psen1|L,Ncstn|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10771,MonoPro/Psen1|L@OsteoCAR/Notch1|R,MonoPro/Psen1|L,OsteoCAR/Notch1|R,-0.24308586,Ligand,Receptor,Psen1|L,Notch1|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10772,MonoPro/Psen1|L@OsteoCAR/Notch2|R,MonoPro/Psen1|L,OsteoCAR/Notch2|R,-0.28650403,Ligand,Receptor,Psen1|L,Notch2|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10773,MonoPro/Psen1|L@OsteoCAR/Notch3|R,MonoPro/Psen1|L,OsteoCAR/Notch3|R,0.13512862,Ligand,Receptor,Psen1|L,Notch3|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10774,MonoPro/Psen1|L@ResMac/Cd44|R,MonoPro/Psen1|L,ResMac/Cd44|R,-0.4639234,Ligand,Receptor,Psen1|L,Cd44|R,MonoPro,ResMac,MonoPro@ResMac,LR
10775,MonoPro/Psen1|L@ResMac/Notch2|R,MonoPro/Psen1|L,ResMac/Notch2|R,-0.26723802,Ligand,Receptor,Psen1|L,Notch2|R,MonoPro,ResMac,MonoPro@ResMac,LR
10781,MonoPro/Ptdss1|L@Ery/Jmjd6|R,MonoPro/Ptdss1|L,Ery/Jmjd6|R,-0.13013294,Ligand,Receptor,Ptdss1|L,Jmjd6|R,MonoPro,Ery,MonoPro@Ery,LR
10782,MonoPro/Ptdss1|L@Ery/Scarb1|R,MonoPro/Ptdss1|L,Ery/Scarb1|R,-0.14079028,Ligand,Receptor,Ptdss1|L,Scarb1|R,MonoPro,Ery,MonoPro@Ery,LR
10783,MonoPro/Ptdss1|L@InfiltMac/Scarb1|R,MonoPro/Ptdss1|L,InfiltMac/Scarb1|R,-0.036328703,Ligand,Receptor,Ptdss1|L,Scarb1|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10784,MonoPro/Ptdss1|L@MK/Jmjd6|R,MonoPro/Ptdss1|L,MK/Jmjd6|R,0.15521552,Ligand,Receptor,Ptdss1|L,Jmjd6|R,MonoPro,MK,MonoPro@MK,LR
10785,MonoPro/Ptdss1|L@MonoPro/Jmjd6|R,MonoPro/Ptdss1|L,MonoPro/Jmjd6|R,-0.019041404,Ligand,Receptor,Ptdss1|L,Jmjd6|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10786,MonoPro/Ptdss1|L@MonoPro/Scarb1|R,MonoPro/Ptdss1|L,MonoPro/Scarb1|R,-0.15218711,Ligand,Receptor,Ptdss1|L,Scarb1|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10787,MonoPro/Ptdss1|L@ResMac/Scarb1|R,MonoPro/Ptdss1|L,ResMac/Scarb1|R,0.14059919,Ligand,Receptor,Ptdss1|L,Scarb1|R,MonoPro,ResMac,MonoPro@ResMac,LR
10788,MonoPro/Ptdss1|L@Spp1+Mac/Jmjd6|R,MonoPro/Ptdss1|L,Spp1+Mac/Jmjd6|R,-0.13941146,Ligand,Receptor,Ptdss1|L,Jmjd6|R,MonoPro,Spp1+Mac,MonoPro@Spp1+Mac,LR
10790,MonoPro/Ptpn6|L@Fibro/Egfr|R,MonoPro/Ptpn6|L,Fibro/Egfr|R,0.060483187,Ligand,Receptor,Ptpn6|L,Egfr|R,MonoPro,Fibro,MonoPro@Fibro,LR
10791,MonoPro/Ptpn6|L@MonoPro/Clec12a|R,MonoPro/Ptpn6|L,MonoPro/Clec12a|R,0.03188336,Ligand,Receptor,Ptpn6|L,Clec12a|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10792,MonoPro/Ptpn6|L@Neut1/Cd300lf|R,MonoPro/Ptpn6|L,Neut1/Cd300lf|R,-0.45495486,Ligand,Receptor,Ptpn6|L,Cd300lf|R,MonoPro,Neut1,MonoPro@Neut1,LR
10793,MonoPro/Ptpn6|L@Neut1/Clec12a|R,MonoPro/Ptpn6|L,Neut1/Clec12a|R,0.03374529,Ligand,Receptor,Ptpn6|L,Clec12a|R,MonoPro,Neut1,MonoPro@Neut1,LR
10796,MonoPro/Ptpn6|L@OsteoCAR/Egfr|R,MonoPro/Ptpn6|L,OsteoCAR/Egfr|R,-0.008247256,Ligand,Receptor,Ptpn6|L,Egfr|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10797,MonoPro/Ptpn6|L@Spp1+Mac/Clec12a|R,MonoPro/Ptpn6|L,Spp1+Mac/Clec12a|R,-1.165349,Ligand,Receptor,Ptpn6|L,Clec12a|R,MonoPro,Spp1+Mac,MonoPro@Spp1+Mac,LR
10799,MonoPro/Rps19|L@InfiltMac/C5ar1|R,MonoPro/Rps19|L,InfiltMac/C5ar1|R,1.5050498,Ligand,Receptor,Rps19|L,C5ar1|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10800,MonoPro/Rps19|L@Ly6ClowMac/C5ar1|R,MonoPro/Rps19|L,Ly6ClowMac/C5ar1|R,1.4794322,Ligand,Receptor,Rps19|L,C5ar1|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10801,MonoPro/Rps19|L@Neut1/C5ar1|R,MonoPro/Rps19|L,Neut1/C5ar1|R,0.15554762,Ligand,Receptor,Rps19|L,C5ar1|R,MonoPro,Neut1,MonoPro@Neut1,LR
10803,MonoPro/Rtn4|L@OsteoCAR/Rtn4rl1|R,MonoPro/Rtn4|L,OsteoCAR/Rtn4rl1|R,-0.35639745,Ligand,Receptor,Rtn4|L,Rtn4rl1|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10804,MonoPro/Rtn4|L@OsteoCAR/Tnfrsf19|R,MonoPro/Rtn4|L,OsteoCAR/Tnfrsf19|R,-0.017699182,Ligand,Receptor,Rtn4|L,Tnfrsf19|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10805,MonoPro/S100a1|L@Ly6ClowMac/Ryr1|R,MonoPro/S100a1|L,Ly6ClowMac/Ryr1|R,0.47931337,Ligand,Receptor,S100a1|L,Ryr1|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10806,MonoPro/S100a1|L@OsteoCAR/Tlr4|R,MonoPro/S100a1|L,OsteoCAR/Tlr4|R,0.10901937,Ligand,Receptor,S100a1|L,Tlr4|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10808,MonoPro/S100a8|L@InfiltMac/Cd68|R,MonoPro/S100a8|L,InfiltMac/Cd68|R,-2.1792185,Ligand,Receptor,S100a8|L,Cd68|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10809,MonoPro/S100a8|L@Ly6ClowMac/Cd36|R,MonoPro/S100a8|L,Ly6ClowMac/Cd36|R,-2.2981446,Ligand,Receptor,S100a8|L,Cd36|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10810,MonoPro/S100a8|L@Ly6ClowMac/Cd68|R,MonoPro/S100a8|L,Ly6ClowMac/Cd68|R,-0.3499676,Ligand,Receptor,S100a8|L,Cd68|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10811,MonoPro/S100a8|L@Ly6ClowMac/Itgb2|R,MonoPro/S100a8|L,Ly6ClowMac/Itgb2|R,-0.42093563,Ligand,Receptor,S100a8|L,Itgb2|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10812,MonoPro/S100a8|L@Neut1/Itgb2|R,MonoPro/S100a8|L,Neut1/Itgb2|R,-2.4406006,Ligand,Receptor,S100a8|L,Itgb2|R,MonoPro,Neut1,MonoPro@Neut1,LR
10814,MonoPro/S100a8|L@ResMac/Cd68|R,MonoPro/S100a8|L,ResMac/Cd68|R,-0.33088124,Ligand,Receptor,S100a8|L,Cd68|R,MonoPro,ResMac,MonoPro@ResMac,LR
10815,MonoPro/S100a8|L@Spp1+Mac/Cd68|R,MonoPro/S100a8|L,Spp1+Mac/Cd68|R,-2.4238584,Ligand,Receptor,S100a8|L,Cd68|R,MonoPro,Spp1+Mac,MonoPro@Spp1+Mac,LR
10817,MonoPro/S100a9|L@InfiltMac/Cd68|R,MonoPro/S100a9|L,InfiltMac/Cd68|R,-2.295225,Ligand,Receptor,S100a9|L,Cd68|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10818,MonoPro/S100a9|L@InfiltMac/Itgb2|R,MonoPro/S100a9|L,InfiltMac/Itgb2|R,-2.424253,Ligand,Receptor,S100a9|L,Itgb2|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10819,MonoPro/S100a9|L@Ly6ClowMac/Cd36|R,MonoPro/S100a9|L,Ly6ClowMac/Cd36|R,-2.414151,Ligand,Receptor,S100a9|L,Cd36|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10820,MonoPro/S100a9|L@Ly6ClowMac/Cd68|R,MonoPro/S100a9|L,Ly6ClowMac/Cd68|R,-0.3456837,Ligand,Receptor,S100a9|L,Cd68|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10821,MonoPro/S100a9|L@Ly6ClowMac/Itgb2|R,MonoPro/S100a9|L,Ly6ClowMac/Itgb2|R,-0.41665173,Ligand,Receptor,S100a9|L,Itgb2|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10822,MonoPro/S100a9|L@Neut1/Itgb2|R,MonoPro/S100a9|L,Neut1/Itgb2|R,-2.556607,Ligand,Receptor,S100a9|L,Itgb2|R,MonoPro,Neut1,MonoPro@Neut1,LR
10824,MonoPro/S100a9|L@OsteoCAR/Tlr4|R,MonoPro/S100a9|L,OsteoCAR/Tlr4|R,-2.1058593,Ligand,Receptor,S100a9|L,Tlr4|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10825,MonoPro/S100a9|L@ResMac/Cd68|R,MonoPro/S100a9|L,ResMac/Cd68|R,-0.32659733,Ligand,Receptor,S100a9|L,Cd68|R,MonoPro,ResMac,MonoPro@ResMac,LR
10826,MonoPro/S100a9|L@Spp1+Mac/Cd68|R,MonoPro/S100a9|L,Spp1+Mac/Cd68|R,-2.5398648,Ligand,Receptor,S100a9|L,Cd68|R,MonoPro,Spp1+Mac,MonoPro@Spp1+Mac,LR
10829,MonoPro/Selplg|L@InfiltMac/Itgam|R,MonoPro/Selplg|L,InfiltMac/Itgam|R,0.097690225,Ligand,Receptor,Selplg|L,Itgam|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10830,MonoPro/Selplg|L@InfiltMac/Itgb2|R,MonoPro/Selplg|L,InfiltMac/Itgb2|R,-0.6284969,Ligand,Receptor,Selplg|L,Itgb2|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10831,MonoPro/Selplg|L@InfiltMac/Sell|R,MonoPro/Selplg|L,InfiltMac/Sell|R,-0.25870758,Ligand,Receptor,Selplg|L,Sell|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10832,MonoPro/Selplg|L@Ly6ClowMac/Itgb2|R,MonoPro/Selplg|L,Ly6ClowMac/Itgb2|R,0.07012969,Ligand,Receptor,Selplg|L,Itgb2|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10833,MonoPro/Selplg|L@MK/Selp|R,MonoPro/Selplg|L,MK/Selp|R,-0.31845087,Ligand,Receptor,Selplg|L,Selp|R,MonoPro,MK,MonoPro@MK,LR
10834,MonoPro/Selplg|L@Neut1/Itgam|R,MonoPro/Selplg|L,Neut1/Itgam|R,-0.095724225,Ligand,Receptor,Selplg|L,Itgam|R,MonoPro,Neut1,MonoPro@Neut1,LR
10835,MonoPro/Selplg|L@Neut1/Itgb2|R,MonoPro/Selplg|L,Neut1/Itgb2|R,-0.76085097,Ligand,Receptor,Selplg|L,Itgb2|R,MonoPro,Neut1,MonoPro@Neut1,LR
10843,MonoPro/Sema4a|L@Fibro/Nrp1_Plxna2|R,MonoPro/Sema4a|L,Fibro/Nrp1_Plxna2|R,0.23371361,Ligand,Receptor,Sema4a|L,Nrp1_Plxna2|R,MonoPro,Fibro,MonoPro@Fibro,LR
10844,MonoPro/Sema4a|L@Fibro/Plxnb2|R,MonoPro/Sema4a|L,Fibro/Plxnb2|R,-0.34555265,Ligand,Receptor,Sema4a|L,Plxnb2|R,MonoPro,Fibro,MonoPro@Fibro,LR
10845,MonoPro/Sema4a|L@InfiltMac/Plxnb2|R,MonoPro/Sema4a|L,InfiltMac/Plxnb2|R,-0.1360957,Ligand,Receptor,Sema4a|L,Plxnb2|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10846,MonoPro/Sema4a|L@InfiltMac/Plxnd1|R,MonoPro/Sema4a|L,InfiltMac/Plxnd1|R,-0.13162507,Ligand,Receptor,Sema4a|L,Plxnd1|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10847,MonoPro/Sema4a|L@Ly6ClowMac/Plxnb2|R,MonoPro/Sema4a|L,Ly6ClowMac/Plxnb2|R,-0.03914547,Ligand,Receptor,Sema4a|L,Plxnb2|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10848,MonoPro/Sema4a|L@MonoPro/Plxnd1|R,MonoPro/Sema4a|L,MonoPro/Plxnd1|R,-0.11334923,Ligand,Receptor,Sema4a|L,Plxnd1|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10849,MonoPro/Sema4a|L@Neut1/Plxnd1|R,MonoPro/Sema4a|L,Neut1/Plxnd1|R,-0.29680908,Ligand,Receptor,Sema4a|L,Plxnd1|R,MonoPro,Neut1,MonoPro@Neut1,LR
10851,MonoPro/Sema4a|L@OsteoCAR/Nrp1_Plxna2|R,MonoPro/Sema4a|L,OsteoCAR/Nrp1_Plxna2|R,-0.19637012,Ligand,Receptor,Sema4a|L,Nrp1_Plxna2|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10852,MonoPro/Sema4a|L@OsteoCAR/Plxnd1|R,MonoPro/Sema4a|L,OsteoCAR/Plxnd1|R,-0.10951385,Ligand,Receptor,Sema4a|L,Plxnd1|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10853,MonoPro/Sema4a|L@ResMac/Plxnb2|R,MonoPro/Sema4a|L,ResMac/Plxnb2|R,-0.066180885,Ligand,Receptor,Sema4a|L,Plxnb2|R,MonoPro,ResMac,MonoPro@ResMac,LR
10854,MonoPro/Sema4a|L@ResMac/Plxnd1|R,MonoPro/Sema4a|L,ResMac/Plxnd1|R,-0.17691988,Ligand,Receptor,Sema4a|L,Plxnd1|R,MonoPro,ResMac,MonoPro@ResMac,LR
10855,MonoPro/Sema4a|L@Spp1+Mac/Plxnb2|R,MonoPro/Sema4a|L,Spp1+Mac/Plxnb2|R,-0.2510956,Ligand,Receptor,Sema4a|L,Plxnb2|R,MonoPro,Spp1+Mac,MonoPro@Spp1+Mac,LR
10856,MonoPro/Sema4a|L@Spp1+Mac/Plxnd1|R,MonoPro/Sema4a|L,Spp1+Mac/Plxnd1|R,-0.60771215,Ligand,Receptor,Sema4a|L,Plxnd1|R,MonoPro,Spp1+Mac,MonoPro@Spp1+Mac,LR
10858,MonoPro/Sema4d|L@InfiltMac/Plxnb2|R,MonoPro/Sema4d|L,InfiltMac/Plxnb2|R,-0.3121564,Ligand,Receptor,Sema4d|L,Plxnb2|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10859,MonoPro/Sema4d|L@Ly6ClowMac/Plxnb2|R,MonoPro/Sema4d|L,Ly6ClowMac/Plxnb2|R,0.013832301,Ligand,Receptor,Sema4d|L,Plxnb2|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10860,MonoPro/Sema4d|L@ResMac/Plxnb2|R,MonoPro/Sema4d|L,ResMac/Plxnb2|R,-0.29227555,Ligand,Receptor,Sema4d|L,Plxnb2|R,MonoPro,ResMac,MonoPro@ResMac,LR
10861,MonoPro/Sema4d|L@Spp1+Mac/Plxnb2|R,MonoPro/Sema4d|L,Spp1+Mac/Plxnb2|R,-0.549793,Ligand,Receptor,Sema4d|L,Plxnb2|R,MonoPro,Spp1+Mac,MonoPro@Spp1+Mac,LR
10862,MonoPro/Serpine2|L@Fibro/Lrp1|R,MonoPro/Serpine2|L,Fibro/Lrp1|R,0.0016406775,Ligand,Receptor,Serpine2|L,Lrp1|R,MonoPro,Fibro,MonoPro@Fibro,LR
10863,MonoPro/Serpine2|L@InfiltMac/Lrp1|R,MonoPro/Serpine2|L,InfiltMac/Lrp1|R,-0.02781716,Ligand,Receptor,Serpine2|L,Lrp1|R,MonoPro,InfiltMac,MonoPro@InfiltMac,LR
10864,MonoPro/Serpine2|L@Ly6ClowMac/Lrp1|R,MonoPro/Serpine2|L,Ly6ClowMac/Lrp1|R,0.010237753,Ligand,Receptor,Serpine2|L,Lrp1|R,MonoPro,Ly6ClowMac,MonoPro@Ly6ClowMac,LR
10865,MonoPro/Serpine2|L@OsteoCAR/Lrp1|R,MonoPro/Serpine2|L,OsteoCAR/Lrp1|R,0.043325722,Ligand,Receptor,Serpine2|L,Lrp1|R,MonoPro,OsteoCAR,MonoPro@OsteoCAR,LR
10866,MonoPro/Serpine2|L@ResMac/Lrp1|R,MonoPro/Serpine2|L,ResMac/Lrp1|R,0.10587928,Ligand,Receptor,Serpine2|L,Lrp1|R,MonoPro,ResMac,MonoPro@ResMac,LR
10867,MonoPro/Sirpa|L@Baso/Cd47|R,MonoPro/Sirpa|L,Baso/Cd47|R,-1.2664331,Ligand,Receptor,Sirpa|L,Cd47|R,MonoPro,Baso,MonoPro@Baso,LR
10868,MonoPro/Sirpa|L@Ery/Cd47|R,MonoPro/Sirpa|L,Ery/Cd47|R,-1.1221607,Ligand,Receptor,Sirpa|L,Cd47|R,MonoPro,Ery,MonoPro@Ery,LR
10869,MonoPro/Sirpa|L@MK/Cd47|R,MonoPro/Sirpa|L,MK/Cd47|R,-1.2391264,Ligand,Receptor,Sirpa|L,Cd47|R,MonoPro,MK,MonoPro@MK,LR
10870,MonoPro/Sirpa|L@MonoPro/Cd47|R,MonoPro/Sirpa|L,MonoPro/Cd47|R,-1.1028392,Ligand,Receptor,Sirpa|L,Cd47|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10871,MonoPro/Slpi|L@Baso/Plscr1|R,MonoPro/Slpi|L,Baso/Plscr1|R,0.8042984,Ligand,Receptor,Slpi|L,Plscr1|R,MonoPro,Baso,MonoPro@Baso,LR
10875,MonoPro/Slpi|L@Ery/Plscr1|R,MonoPro/Slpi|L,Ery/Plscr1|R,0.8286248,Ligand,Receptor,Slpi|L,Plscr1|R,MonoPro,Ery,MonoPro@Ery,LR
10876,MonoPro/Slpi|L@Fibro/Plscr4|R,MonoPro/Slpi|L,Fibro/Plscr4|R,0.8065574,Ligand,Receptor,Slpi|L,Plscr4|R,MonoPro,Fibro,MonoPro@Fibro,LR
10877,MonoPro/Slpi|L@MK/Plscr1|R,MonoPro/Slpi|L,MK/Plscr1|R,0.31986046,Ligand,Receptor,Slpi|L,Plscr1|R,MonoPro,MK,MonoPro@MK,LR
10878,MonoPro/Slpi|L@MonoPro/Plscr1|R,MonoPro/Slpi|L,MonoPro/Plscr1|R,0.24214846,Ligand,Receptor,Slpi|L,Plscr1|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10879,MonoPro/Slpi|L@Neut1/Plscr1|R,MonoPro/Slpi|L,Neut1/Plscr1|R,0.27585626,Ligand,Receptor,Slpi|L,Plscr1|R,MonoPro,Neut1,MonoPro@Neut1,LR
10881,MonoPro/Sptan1|L@Baso/Ptpra|R,MonoPro/Sptan1|L,Baso/Ptpra|R,0.020221204,Ligand,Receptor,Sptan1|L,Ptpra|R,MonoPro,Baso,MonoPro@Baso,LR
10884,MonoPro/Sptan1|L@Ery/Ptpra|R,MonoPro/Sptan1|L,Ery/Ptpra|R,-0.30987555,Ligand,Receptor,Sptan1|L,Ptpra|R,MonoPro,Ery,MonoPro@Ery,LR
10885,MonoPro/Sptan1|L@Fibro/Ptpra|R,MonoPro/Sptan1|L,Fibro/Ptpra|R,0.033393264,Ligand,Receptor,Sptan1|L,Ptpra|R,MonoPro,Fibro,MonoPro@Fibro,LR
10886,MonoPro/Sptan1|L@MK/Ptpra|R,MonoPro/Sptan1|L,MK/Ptpra|R,0.0088917315,Ligand,Receptor,Sptan1|L,Ptpra|R,MonoPro,MK,MonoPro@MK,LR
10887,MonoPro/Sptan1|L@MonoPro/Ptpra|R,MonoPro/Sptan1|L,MonoPro/Ptpra|R,-0.016954929,Ligand,Receptor,Sptan1|L,Ptpra|R,MonoPro,MonoPro,MonoPro@MonoPro,LR
10888,MonoPro/Sptan1|L@Neut1/Ptpra|R,MonoPro/Sptan1|L,Neut1/Ptpra|R,-0.28912473,Ligand,Receptor,Sptan1|L,Ptpra|R,MonoPro,Neut1,MonoPro@Neut1,LR
