,allpair,ligpair,recpair,LRScore,type_gene_A,type_gene_B,gene_A,gene_B,source,target,cellpair,interaction_type
15075,OsteoCAR/Thbs1|L@InfiltMac/Scarb1|R,OsteoCAR/Thbs1|L,InfiltMac/Scarb1|R,-0.18417439,Ligand,Receptor,Thbs1|L,Scarb1|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15076,OsteoCAR/Thbs1|L@Ly6ClowMac/Cd36|R,OsteoCAR/Thbs1|L,Ly6ClowMac/Cd36|R,-0.38335708,Ligand,Receptor,Thbs1|L,Cd36|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15077,OsteoCAR/Thbs1|L@Ly6ClowMac/Cd47|R,OsteoCAR/Thbs1|L,Ly6ClowMac/Cd47|R,0.017288685,Ligand,Receptor,Thbs1|L,Cd47|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15078,OsteoCAR/Thbs1|L@Ly6ClowMac/Itga4|R,OsteoCAR/Thbs1|L,Ly6ClowMac/Itga4|R,0.052120447,Ligand,Receptor,Thbs1|L,Itga4|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15079,OsteoCAR/Thbs1|L@Ly6ClowMac/Lrp1|R,OsteoCAR/Thbs1|L,Ly6ClowMac/Lrp1|R,-0.15584308,Ligand,Receptor,Thbs1|L,Lrp1|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15080,OsteoCAR/Thbs1|L@Ly6ClowMac/Ptprj|R,OsteoCAR/Thbs1|L,Ly6ClowMac/Ptprj|R,-0.22457868,Ligand,Receptor,Thbs1|L,Ptprj|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15081,OsteoCAR/Thbs1|L@MK/Cd47|R,OsteoCAR/Thbs1|L,MK/Cd47|R,-0.25644004,Ligand,Receptor,Thbs1|L,Cd47|R,OsteoCAR,MK,OsteoCAR@MK,LR
15082,OsteoCAR/Thbs1|L@MK/Itga2b_Itgb3|R,OsteoCAR/Thbs1|L,MK/Itga2b_Itgb3|R,0.3044302,Ligand,Receptor,Thbs1|L,Itga2b_Itgb3|R,OsteoCAR,MK,OsteoCAR@MK,LR
15083,OsteoCAR/Thbs1|L@MK/Itga4|R,OsteoCAR/Thbs1|L,MK/Itga4|R,-0.9427109,Ligand,Receptor,Thbs1|L,Itga4|R,OsteoCAR,MK,OsteoCAR@MK,LR
15084,OsteoCAR/Thbs1|L@MK/Itga6|R,OsteoCAR/Thbs1|L,MK/Itga6|R,-0.20953572,Ligand,Receptor,Thbs1|L,Itga6|R,OsteoCAR,MK,OsteoCAR@MK,LR
15085,OsteoCAR/Thbs1|L@MK/Ptprj|R,OsteoCAR/Thbs1|L,MK/Ptprj|R,-0.48673278,Ligand,Receptor,Thbs1|L,Ptprj|R,OsteoCAR,MK,OsteoCAR@MK,LR
15086,OsteoCAR/Thbs1|L@MK/Scarb1|R,OsteoCAR/Thbs1|L,MK/Scarb1|R,-0.17541295,Ligand,Receptor,Thbs1|L,Scarb1|R,OsteoCAR,MK,OsteoCAR@MK,LR
15087,OsteoCAR/Thbs1|L@MonoPro/Cd47|R,OsteoCAR/Thbs1|L,MonoPro/Cd47|R,-0.18387043,Ligand,Receptor,Thbs1|L,Cd47|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15088,OsteoCAR/Thbs1|L@MonoPro/Itga4|R,OsteoCAR/Thbs1|L,MonoPro/Itga4|R,-0.7355778,Ligand,Receptor,Thbs1|L,Itga4|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15089,OsteoCAR/Thbs1|L@MonoPro/Itga6|R,OsteoCAR/Thbs1|L,MonoPro/Itga6|R,-0.14879125,Ligand,Receptor,Thbs1|L,Itga6|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15090,OsteoCAR/Thbs1|L@MonoPro/Ptprj|R,OsteoCAR/Thbs1|L,MonoPro/Ptprj|R,-0.4706793,Ligand,Receptor,Thbs1|L,Ptprj|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15091,OsteoCAR/Thbs1|L@MonoPro/Scarb1|R,OsteoCAR/Thbs1|L,MonoPro/Scarb1|R,-0.19192472,Ligand,Receptor,Thbs1|L,Scarb1|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15092,OsteoCAR/Thbs1|L@Neut1/Cd47|R,OsteoCAR/Thbs1|L,Neut1/Cd47|R,-0.18411762,Ligand,Receptor,Thbs1|L,Cd47|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
15093,OsteoCAR/Thbs1|L@Neut1/Itga4|R,OsteoCAR/Thbs1|L,Neut1/Itga4|R,-0.5916299,Ligand,Receptor,Thbs1|L,Itga4|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
15094,OsteoCAR/Thbs1|L@Neut1/Itga6|R,OsteoCAR/Thbs1|L,Neut1/Itga6|R,0.29182702,Ligand,Receptor,Thbs1|L,Itga6|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
15095,OsteoCAR/Thbs1|L@Neut1/Ptprj|R,OsteoCAR/Thbs1|L,Neut1/Ptprj|R,-0.18765163,Ligand,Receptor,Thbs1|L,Ptprj|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
15096,OsteoCAR/Thbs1|L@Neut2/Cd47|R,OsteoCAR/Thbs1|L,Neut2/Cd47|R,-1.146553,Ligand,Receptor,Thbs1|L,Cd47|R,OsteoCAR,Neut2,OsteoCAR@Neut2,LR
15097,OsteoCAR/Thbs1|L@Neut2/Itga4|R,OsteoCAR/Thbs1|L,Neut2/Itga4|R,-0.5847831,Ligand,Receptor,Thbs1|L,Itga4|R,OsteoCAR,Neut2,OsteoCAR@Neut2,LR
15098,OsteoCAR/Thbs1|L@Neut2/Ptprj|R,OsteoCAR/Thbs1|L,Neut2/Ptprj|R,-0.16917628,Ligand,Receptor,Thbs1|L,Ptprj|R,OsteoCAR,Neut2,OsteoCAR@Neut2,LR
15099,OsteoCAR/Thbs1|L@OsteoCAR/Cd47|R,OsteoCAR/Thbs1|L,OsteoCAR/Cd47|R,0.034216642,Ligand,Receptor,Thbs1|L,Cd47|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15100,OsteoCAR/Thbs1|L@OsteoCAR/Itga4|R,OsteoCAR/Thbs1|L,OsteoCAR/Itga4|R,-0.51515,Ligand,Receptor,Thbs1|L,Itga4|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15101,OsteoCAR/Thbs1|L@OsteoCAR/Lrp1|R,OsteoCAR/Thbs1|L,OsteoCAR/Lrp1|R,-0.12275517,Ligand,Receptor,Thbs1|L,Lrp1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15102,OsteoCAR/Thbs1|L@OsteoCAR/Ptprj|R,OsteoCAR/Thbs1|L,OsteoCAR/Ptprj|R,-0.53733164,Ligand,Receptor,Thbs1|L,Ptprj|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15103,OsteoCAR/Thbs1|L@OsteoCAR/Sdc1|R,OsteoCAR/Thbs1|L,OsteoCAR/Sdc1|R,-0.17185402,Ligand,Receptor,Thbs1|L,Sdc1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15104,OsteoCAR/Thbs1|L@OsteoCAR/Sdc4|R,OsteoCAR/Thbs1|L,OsteoCAR/Sdc4|R,-0.16398206,Ligand,Receptor,Thbs1|L,Sdc4|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15105,OsteoCAR/Thbs1|L@ResMac/Cd47|R,OsteoCAR/Thbs1|L,ResMac/Cd47|R,0.0058244467,Ligand,Receptor,Thbs1|L,Cd47|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15106,OsteoCAR/Thbs1|L@ResMac/Itga4|R,OsteoCAR/Thbs1|L,ResMac/Itga4|R,-0.08334994,Ligand,Receptor,Thbs1|L,Itga4|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15107,OsteoCAR/Thbs1|L@ResMac/Lrp1|R,OsteoCAR/Thbs1|L,ResMac/Lrp1|R,-0.060201645,Ligand,Receptor,Thbs1|L,Lrp1|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15108,OsteoCAR/Thbs1|L@ResMac/Ptprj|R,OsteoCAR/Thbs1|L,ResMac/Ptprj|R,-0.18474618,Ligand,Receptor,Thbs1|L,Ptprj|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15109,OsteoCAR/Thbs1|L@ResMac/Scarb1|R,OsteoCAR/Thbs1|L,ResMac/Scarb1|R,0.3382901,Ligand,Receptor,Thbs1|L,Scarb1|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15110,OsteoCAR/Thbs1|L@Spp1+Mac/Itga4|R,OsteoCAR/Thbs1|L,Spp1+Mac/Itga4|R,-0.7603732,Ligand,Receptor,Thbs1|L,Itga4|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15111,OsteoCAR/Thbs1|L@Spp1+Mac/Itgav_Itgb3|R,OsteoCAR/Thbs1|L,Spp1+Mac/Itgav_Itgb3|R,0.33715773,Ligand,Receptor,Thbs1|L,Itgav_Itgb3|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15112,OsteoCAR/Thbs1|L@Spp1+Mac/Lrp1|R,OsteoCAR/Thbs1|L,Spp1+Mac/Lrp1|R,-0.4828534,Ligand,Receptor,Thbs1|L,Lrp1|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15113,OsteoCAR/Thbs1|L@Spp1+Mac/Ptprj|R,OsteoCAR/Thbs1|L,Spp1+Mac/Ptprj|R,-0.64619327,Ligand,Receptor,Thbs1|L,Ptprj|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15114,OsteoCAR/Thbs1|L@Spp1+Mac/Scarb1|R,OsteoCAR/Thbs1|L,Spp1+Mac/Scarb1|R,-0.08911398,Ligand,Receptor,Thbs1|L,Scarb1|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15115,OsteoCAR/Thbs1|L@Spp1+Mac/Sdc1|R,OsteoCAR/Thbs1|L,Spp1+Mac/Sdc1|R,-0.48854804,Ligand,Receptor,Thbs1|L,Sdc1|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15116,OsteoCAR/Thbs1|L@Spp1+Mac/Sdc4|R,OsteoCAR/Thbs1|L,Spp1+Mac/Sdc4|R,-0.37247634,Ligand,Receptor,Thbs1|L,Sdc4|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15117,OsteoCAR/Thbs1|L@TCells/Cd47|R,OsteoCAR/Thbs1|L,TCells/Cd47|R,-0.99842143,Ligand,Receptor,Thbs1|L,Cd47|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
15118,OsteoCAR/Thbs1|L@TCells/Itga4|R,OsteoCAR/Thbs1|L,TCells/Itga4|R,-0.8070296,Ligand,Receptor,Thbs1|L,Itga4|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
15119,OsteoCAR/Thbs2|L@BCells/Sdc1|R,OsteoCAR/Thbs2|L,BCells/Sdc1|R,0.3284093,Ligand,Receptor,Thbs2|L,Sdc1|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
15120,OsteoCAR/Thbs2|L@Baso/Cd47|R,OsteoCAR/Thbs2|L,Baso/Cd47|R,1.2514987,Ligand,Receptor,Thbs2|L,Cd47|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
15121,OsteoCAR/Thbs2|L@Baso/Itga6|R,OsteoCAR/Thbs2|L,Baso/Itga6|R,0.40736336,Ligand,Receptor,Thbs2|L,Itga6|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
15122,OsteoCAR/Thbs2|L@DC/Cd47|R,OsteoCAR/Thbs2|L,DC/Cd47|R,0.87922424,Ligand,Receptor,Thbs2|L,Cd47|R,OsteoCAR,DC,OsteoCAR@DC,LR
15123,OsteoCAR/Thbs2|L@EC/Cd36|R,OsteoCAR/Thbs2|L,EC/Cd36|R,1.4347486,Ligand,Receptor,Thbs2|L,Cd36|R,OsteoCAR,EC,OsteoCAR@EC,LR
15124,OsteoCAR/Thbs2|L@EC/Itga6|R,OsteoCAR/Thbs2|L,EC/Itga6|R,0.69167244,Ligand,Receptor,Thbs2|L,Itga6|R,OsteoCAR,EC,OsteoCAR@EC,LR
15125,OsteoCAR/Thbs2|L@EC/Notch4|R,OsteoCAR/Thbs2|L,EC/Notch4|R,0.31156108,Ligand,Receptor,Thbs2|L,Notch4|R,OsteoCAR,EC,OsteoCAR@EC,LR
15126,OsteoCAR/Thbs2|L@Ery/Cd47|R,OsteoCAR/Thbs2|L,Ery/Cd47|R,1.1056561,Ligand,Receptor,Thbs2|L,Cd47|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
15127,OsteoCAR/Thbs2|L@Ery/Itga4|R,OsteoCAR/Thbs2|L,Ery/Itga4|R,0.7463772,Ligand,Receptor,Thbs2|L,Itga4|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
15128,OsteoCAR/Thbs2|L@InfiltMac/Cd47|R,OsteoCAR/Thbs2|L,InfiltMac/Cd47|R,0.94123375,Ligand,Receptor,Thbs2|L,Cd47|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15129,OsteoCAR/Thbs2|L@InfiltMac/Itga4|R,OsteoCAR/Thbs2|L,InfiltMac/Itga4|R,0.9159899,Ligand,Receptor,Thbs2|L,Itga4|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15130,OsteoCAR/Thbs2|L@Ly6ClowMac/Cd36|R,OsteoCAR/Thbs2|L,Ly6ClowMac/Cd36|R,0.40079358,Ligand,Receptor,Thbs2|L,Cd36|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15131,OsteoCAR/Thbs2|L@Ly6ClowMac/Cd47|R,OsteoCAR/Thbs2|L,Ly6ClowMac/Cd47|R,1.2263725,Ligand,Receptor,Thbs2|L,Cd47|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15132,OsteoCAR/Thbs2|L@Ly6ClowMac/Itga4|R,OsteoCAR/Thbs2|L,Ly6ClowMac/Itga4|R,1.1682949,Ligand,Receptor,Thbs2|L,Itga4|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15133,OsteoCAR/Thbs2|L@MK/Cd47|R,OsteoCAR/Thbs2|L,MK/Cd47|R,1.112643,Ligand,Receptor,Thbs2|L,Cd47|R,OsteoCAR,MK,OsteoCAR@MK,LR
15134,OsteoCAR/Thbs2|L@MK/Itga4|R,OsteoCAR/Thbs2|L,MK/Itga4|R,0.6848628,Ligand,Receptor,Thbs2|L,Itga4|R,OsteoCAR,MK,OsteoCAR@MK,LR
15135,OsteoCAR/Thbs2|L@MK/Itga6|R,OsteoCAR/Thbs2|L,MK/Itga6|R,0.35427815,Ligand,Receptor,Thbs2|L,Itga6|R,OsteoCAR,MK,OsteoCAR@MK,LR
15136,OsteoCAR/Thbs2|L@MonoPro/Cd47|R,OsteoCAR/Thbs2|L,MonoPro/Cd47|R,1.0489255,Ligand,Receptor,Thbs2|L,Cd47|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15137,OsteoCAR/Thbs2|L@MonoPro/Itga6|R,OsteoCAR/Thbs2|L,MonoPro/Itga6|R,0.32129806,Ligand,Receptor,Thbs2|L,Itga6|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15138,OsteoCAR/Thbs2|L@Neut1/Cd47|R,OsteoCAR/Thbs2|L,Neut1/Cd47|R,0.9547604,Ligand,Receptor,Thbs2|L,Cd47|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
15139,OsteoCAR/Thbs2|L@Neut1/Itga6|R,OsteoCAR/Thbs2|L,Neut1/Itga6|R,0.25832182,Ligand,Receptor,Thbs2|L,Itga6|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
15140,OsteoCAR/Thbs2|L@OsteoCAR/Cd47|R,OsteoCAR/Thbs2|L,OsteoCAR/Cd47|R,1.045872,Ligand,Receptor,Thbs2|L,Cd47|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15141,OsteoCAR/Thbs2|L@OsteoCAR/Notch3|R,OsteoCAR/Thbs2|L,OsteoCAR/Notch3|R,0.5408311,Ligand,Receptor,Thbs2|L,Notch3|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15142,OsteoCAR/Thbs2|L@OsteoCAR/Sdc1|R,OsteoCAR/Thbs2|L,OsteoCAR/Sdc1|R,0.38678026,Ligand,Receptor,Thbs2|L,Sdc1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15143,OsteoCAR/Thbs2|L@ResMac/Cd47|R,OsteoCAR/Thbs2|L,ResMac/Cd47|R,1.0811472,Ligand,Receptor,Thbs2|L,Cd47|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15144,OsteoCAR/Thbs2|L@ResMac/Itga4|R,OsteoCAR/Thbs2|L,ResMac/Itga4|R,0.85342526,Ligand,Receptor,Thbs2|L,Itga4|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15145,OsteoCAR/Thbs2|L@Spp1+Mac/Itgav_Itgb3|R,OsteoCAR/Thbs2|L,Spp1+Mac/Itgav_Itgb3|R,0.30365252,Ligand,Receptor,Thbs2|L,Itgav_Itgb3|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15196,OsteoCAR/Tnc|L@BCells/Sdc1|R,OsteoCAR/Tnc|L,BCells/Sdc1|R,-0.0794425,Ligand,Receptor,Tnc|L,Sdc1|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
15197,OsteoCAR/Tnc|L@BCells/Sdc4|R,OsteoCAR/Tnc|L,BCells/Sdc4|R,-0.26662695,Ligand,Receptor,Tnc|L,Sdc4|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
15198,OsteoCAR/Tnc|L@Baso/Itga2|R,OsteoCAR/Tnc|L,Baso/Itga2|R,0.019835472,Ligand,Receptor,Tnc|L,Itga2|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
15199,OsteoCAR/Tnc|L@DC/Itga5|R,OsteoCAR/Tnc|L,DC/Itga5|R,0.90498364,Ligand,Receptor,Tnc|L,Itga5|R,OsteoCAR,DC,OsteoCAR@DC,LR
15200,OsteoCAR/Tnc|L@EC/Ptprb|R,OsteoCAR/Tnc|L,EC/Ptprb|R,-0.059834242,Ligand,Receptor,Tnc|L,Ptprb|R,OsteoCAR,EC,OsteoCAR@EC,LR
15201,OsteoCAR/Tnc|L@Ery/Itga5|R,OsteoCAR/Tnc|L,Ery/Itga5|R,0.9139051,Ligand,Receptor,Tnc|L,Itga5|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
15204,OsteoCAR/Tnc|L@MK/Itga2b_Itgb3|R,OsteoCAR/Tnc|L,MK/Itga2b_Itgb3|R,0.923641,Ligand,Receptor,Tnc|L,Itga2b_Itgb3|R,OsteoCAR,MK,OsteoCAR@MK,LR
15205,OsteoCAR/Tnc|L@MonoPro/Itga5|R,OsteoCAR/Tnc|L,MonoPro/Itga5|R,-0.07413155,Ligand,Receptor,Tnc|L,Itga5|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15206,OsteoCAR/Tnc|L@OsteoCAR/Egfr|R,OsteoCAR/Tnc|L,OsteoCAR/Egfr|R,-0.053151727,Ligand,Receptor,Tnc|L,Egfr|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15207,OsteoCAR/Tnc|L@OsteoCAR/Itga9_Itgb1|R,OsteoCAR/Tnc|L,OsteoCAR/Itga9_Itgb1|R,0.9903443,Ligand,Receptor,Tnc|L,Itga9_Itgb1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15208,OsteoCAR/Tnc|L@OsteoCAR/Sdc1|R,OsteoCAR/Tnc|L,OsteoCAR/Sdc1|R,-0.056177735,Ligand,Receptor,Tnc|L,Sdc1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15209,OsteoCAR/Tnc|L@OsteoCAR/Sdc4|R,OsteoCAR/Tnc|L,OsteoCAR/Sdc4|R,-0.04830575,Ligand,Receptor,Tnc|L,Sdc4|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15210,OsteoCAR/Tnc|L@Spp1+Mac/Itga5|R,OsteoCAR/Tnc|L,Spp1+Mac/Itga5|R,-0.068007946,Ligand,Receptor,Tnc|L,Itga5|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15211,OsteoCAR/Tnc|L@Spp1+Mac/Itgav_Itgb3|R,OsteoCAR/Tnc|L,Spp1+Mac/Itgav_Itgb3|R,0.95636857,Ligand,Receptor,Tnc|L,Itgav_Itgb3|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15212,OsteoCAR/Tnc|L@Spp1+Mac/Sdc1|R,OsteoCAR/Tnc|L,Spp1+Mac/Sdc1|R,-0.9920826,Ligand,Receptor,Tnc|L,Sdc1|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15213,OsteoCAR/Tnc|L@Spp1+Mac/Sdc4|R,OsteoCAR/Tnc|L,Spp1+Mac/Sdc4|R,-0.25679994,Ligand,Receptor,Tnc|L,Sdc4|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15759,ResMac/Fn1|L@Baso/Dpp4|R,ResMac/Fn1|L,Baso/Dpp4|R,0.56751555,Ligand,Receptor,Fn1|L,Dpp4|R,ResMac,Baso,ResMac@Baso,LR
15760,ResMac/Fn1|L@Baso/Itga2|R,ResMac/Fn1|L,Baso/Itga2|R,-0.0644204,Ligand,Receptor,Fn1|L,Itga2|R,ResMac,Baso,ResMac@Baso,LR
15761,ResMac/Fn1|L@Baso/Itga4_Itgb7|R,ResMac/Fn1|L,Baso/Itga4_Itgb7|R,-0.7438351,Ligand,Receptor,Fn1|L,Itga4_Itgb7|R,ResMac,Baso,ResMac@Baso,LR
15762,ResMac/Fn1|L@Baso/Itga6|R,ResMac/Fn1|L,Baso/Itga6|R,-0.0708684,Ligand,Receptor,Fn1|L,Itga6|R,ResMac,Baso,ResMac@Baso,LR
15763,ResMac/Fn1|L@Baso/Nt5e|R,ResMac/Fn1|L,Baso/Nt5e|R,0.35744163,Ligand,Receptor,Fn1|L,Nt5e|R,ResMac,Baso,ResMac@Baso,LR
15764,ResMac/Fn1|L@DC/Cd44|R,ResMac/Fn1|L,DC/Cd44|R,-0.8107381,Ligand,Receptor,Fn1|L,Cd44|R,ResMac,DC,ResMac@DC,LR
15765,ResMac/Fn1|L@DC/Itga4_Itgb7|R,ResMac/Fn1|L,DC/Itga4_Itgb7|R,0.6186428,Ligand,Receptor,Fn1|L,Itga4_Itgb7|R,ResMac,DC,ResMac@DC,LR
15770,ResMac/Fn1|L@Fibro/Dpp4|R,ResMac/Fn1|L,Fibro/Dpp4|R,-0.13437724,Ligand,Receptor,Fn1|L,Dpp4|R,ResMac,Fibro,ResMac@Fibro,LR
15771,ResMac/Fn1|L@Fibro/Itgav_Itgb1|R,ResMac/Fn1|L,Fibro/Itgav_Itgb1|R,-0.12120032,Ligand,Receptor,Fn1|L,Itgav_Itgb1|R,ResMac,Fibro,ResMac@Fibro,LR
15772,ResMac/Fn1|L@Fibro/Sdc2|R,ResMac/Fn1|L,Fibro/Sdc2|R,-0.19771034,Ligand,Receptor,Fn1|L,Sdc2|R,ResMac,Fibro,ResMac@Fibro,LR
15773,ResMac/Fn1|L@InfiltMac/Cd44|R,ResMac/Fn1|L,InfiltMac/Cd44|R,-0.1247648,Ligand,Receptor,Fn1|L,Cd44|R,ResMac,InfiltMac,ResMac@InfiltMac,LR
15774,ResMac/Fn1|L@InfiltMac/Itga4_Itgb7|R,ResMac/Fn1|L,InfiltMac/Itga4_Itgb7|R,-0.30040634,Ligand,Receptor,Fn1|L,Itga4_Itgb7|R,ResMac,InfiltMac,ResMac@InfiltMac,LR
15775,ResMac/Fn1|L@InfiltMac/Plaur|R,ResMac/Fn1|L,InfiltMac/Plaur|R,-0.04600793,Ligand,Receptor,Fn1|L,Plaur|R,ResMac,InfiltMac,ResMac@InfiltMac,LR
15776,ResMac/Fn1|L@Ly6ClowMac/Cd44|R,ResMac/Fn1|L,Ly6ClowMac/Cd44|R,-0.8052299,Ligand,Receptor,Fn1|L,Cd44|R,ResMac,Ly6ClowMac,ResMac@Ly6ClowMac,LR
15777,ResMac/Fn1|L@Ly6ClowMac/Itga4_Itgb1|R,ResMac/Fn1|L,Ly6ClowMac/Itga4_Itgb1|R,-0.04439485,Ligand,Receptor,Fn1|L,Itga4_Itgb1|R,ResMac,Ly6ClowMac,ResMac@Ly6ClowMac,LR
15778,ResMac/Fn1|L@Ly6ClowMac/Itga4_Itgb7|R,ResMac/Fn1|L,Ly6ClowMac/Itga4_Itgb7|R,-0.6136289,Ligand,Receptor,Fn1|L,Itga4_Itgb7|R,ResMac,Ly6ClowMac,ResMac@Ly6ClowMac,LR
15781,ResMac/Fn1|L@MonoPro/Itga5_Itgb1|R,ResMac/Fn1|L,MonoPro/Itga5_Itgb1|R,-0.4892407,Ligand,Receptor,Fn1|L,Itga5_Itgb1|R,ResMac,MonoPro,ResMac@MonoPro,LR
15782,ResMac/Fn1|L@MonoPro/Itga6|R,ResMac/Fn1|L,MonoPro/Itga6|R,-0.117370814,Ligand,Receptor,Fn1|L,Itga6|R,ResMac,MonoPro,ResMac@MonoPro,LR
15783,ResMac/Fn1|L@Neut1/C5ar1|R,ResMac/Fn1|L,Neut1/C5ar1|R,-0.5052232,Ligand,Receptor,Fn1|L,C5ar1|R,ResMac,Neut1,ResMac@Neut1,LR
15784,ResMac/Fn1|L@Neut1/Cd44|R,ResMac/Fn1|L,Neut1/Cd44|R,-0.7403674,Ligand,Receptor,Fn1|L,Cd44|R,ResMac,Neut1,ResMac@Neut1,LR
15785,ResMac/Fn1|L@Neut1/Plaur|R,ResMac/Fn1|L,Neut1/Plaur|R,-0.53137493,Ligand,Receptor,Fn1|L,Plaur|R,ResMac,Neut1,ResMac@Neut1,LR
15786,ResMac/Fn1|L@Neut2/C5ar1|R,ResMac/Fn1|L,Neut2/C5ar1|R,-0.077699006,Ligand,Receptor,Fn1|L,C5ar1|R,ResMac,Neut2,ResMac@Neut2,LR
15787,ResMac/Fn1|L@Neut2/Cd44|R,ResMac/Fn1|L,Neut2/Cd44|R,-0.77095294,Ligand,Receptor,Fn1|L,Cd44|R,ResMac,Neut2,ResMac@Neut2,LR
15788,ResMac/Fn1|L@Neut2/Plaur|R,ResMac/Fn1|L,Neut2/Plaur|R,-0.038551867,Ligand,Receptor,Fn1|L,Plaur|R,ResMac,Neut2,ResMac@Neut2,LR
15789,ResMac/Fn1|L@OsteoCAR/Itga9|R,ResMac/Fn1|L,OsteoCAR/Itga9|R,0.42236537,Ligand,Receptor,Fn1|L,Itga9|R,ResMac,OsteoCAR,ResMac@OsteoCAR,LR
15790,ResMac/Fn1|L@OsteoCAR/Itgav_Itgb1|R,ResMac/Fn1|L,OsteoCAR/Itgav_Itgb1|R,-0.14116871,Ligand,Receptor,Fn1|L,Itgav_Itgb1|R,ResMac,OsteoCAR,ResMac@OsteoCAR,LR
